id,timestamp,mac,rssi,mac_pai
14282,2025-10-26 22:03:31,40:4c:ca:5d:ec:4c,-78,40:4c:ca:5e:09:2d
14283,2025-10-26 22:06:45,40:4c:ca:5e:09:2c,-78,40:4c:ca:5d:f3:b9
14284,2025-10-26 22:07:50,40:4c:ca:5d:f3:b8,-51,null
14285,2025-10-26 22:08:31,40:4c:ca:5d:ec:4c,-80,40:4c:ca:5e:09:2d
14286,2025-10-26 22:11:45,40:4c:ca:5e:09:2c,-79,40:4c:ca:5d:f3:b9
14287,2025-10-26 22:12:50,40:4c:ca:5d:f3:b8,-57,null
14288,2025-10-26 22:13:31,40:4c:ca:5d:ec:4c,-80,40:4c:ca:5e:09:2d
14289,2025-10-26 22:16:45,40:4c:ca:5e:09:2c,-78,40:4c:ca:5d:f3:b9
14290,2025-10-26 22:17:50,40:4c:ca:5d:f3:b8,-58,null
14291,2025-10-26 22:18:31,40:4c:ca:5d:ec:4c,-79,40:4c:ca:5e:09:2d
14292,2025-10-26 22:19:42,null,,null
14293,2025-10-26 22:21:45,40:4c:ca:5e:09:2c,-78,40:4c:ca:5d:f3:b9
14294,2025-10-26 22:22:50,40:4c:ca:5d:f3:b8,-58,null
14295,2025-10-26 22:23:31,40:4c:ca:5d:ec:4c,-80,40:4c:ca:5e:09:2d
14296,2025-10-26 22:26:45,40:4c:ca:5e:09:2c,-79,40:4c:ca:5d:f3:b9
14297,2025-10-26 22:27:50,40:4c:ca:5d:f3:b8,-58,null
14298,2025-10-26 22:28:31,40:4c:ca:5d:ec:4c,-81,40:4c:ca:5e:09:2d
14299,2025-10-26 22:31:45,40:4c:ca:5e:09:2c,-78,40:4c:ca:5d:f3:b9
14300,2025-10-26 22:32:50,40:4c:ca:5d:f3:b8,-58,null
14301,2025-10-26 22:33:31,40:4c:ca:5d:ec:4c,-80,40:4c:ca:5e:09:2d
14302,2025-10-26 22:36:45,40:4c:ca:5e:09:2c,-79,40:4c:ca:5d:f3:b9
14303,2025-10-26 22:37:50,40:4c:ca:5d:f3:b8,-58,null
14304,2025-10-26 22:38:31,40:4c:ca:5d:ec:4c,-80,40:4c:ca:5e:09:2d
14305,2025-10-26 22:41:45,40:4c:ca:5e:09:2c,-79,40:4c:ca:5d:f3:b9
14306,2025-10-26 22:42:50,40:4c:ca:5d:f3:b8,-58,null
