id,timestamp,mac,temperatura,umidade,latencia,hops
16547,2025-12-08 16:20:23,40:4c:ca:5e:00:a0,21.73,69.55,73,1
16548,2025-12-08 16:20:57,40:4c:ca:5e:0f:34,24.51,60.27,104,1
16549,2025-12-08 16:21:53,40:4c:ca:5d:e6:e8,24.51,60.27,95,1
16550,2025-12-08 16:25:23,40:4c:ca:5e:00:a0,30.3,70.95,61,1
16551,2025-12-08 16:25:57,40:4c:ca:5e:0f:34,27.9,61.24,103,1
16552,2025-12-08 16:26:53,40:4c:ca:5d:e6:e8,27.9,61.24,72,1
16553,2025-12-08 16:30:28,40:4c:ca:5e:00:a0,26.45,80.05,696,1
16554,2025-12-08 16:30:32,40:4c:ca:5e:00:a0,26.45,80.05,696,1
16555,2025-12-08 16:30:32,40:4c:ca:5e:00:a0,26.45,80.05,696,1
16556,2025-12-08 16:30:32,40:4c:ca:5e:00:a0,26.45,80.05,696,1
16557,2025-12-08 16:31:22,40:4c:ca:5e:0f:34,20.35,76.2,1604,1
16558,2025-12-08 16:31:22,40:4c:ca:5e:0f:34,20.35,76.2,1604,1
16559,2025-12-08 16:31:22,40:4c:ca:5e:0f:34,20.35,76.2,1604,1
16560,2025-12-08 16:31:22,40:4c:ca:5e:0f:34,20.35,76.2,1604,1
16561,2025-12-08 16:31:22,40:4c:ca:5e:0f:34,20.35,76.2,1604,1
16562,2025-12-08 16:31:22,40:4c:ca:5e:0f:34,20.35,76.2,1604,1
16563,2025-12-08 16:31:22,40:4c:ca:5e:0f:34,20.35,76.2,1604,1
16564,2025-12-08 16:31:22,40:4c:ca:5e:0f:34,20.35,76.2,1604,1
16565,2025-12-08 16:31:22,40:4c:ca:5e:0f:34,20.35,76.2,1604,1
16566,2025-12-08 16:31:22,40:4c:ca:5e:0f:34,20.35,76.2,1604,1
16567,2025-12-08 16:31:22,40:4c:ca:5e:0f:34,20.35,76.2,1604,1
16568,2025-12-08 16:31:22,40:4c:ca:5e:0f:34,20.35,76.2,1604,1
16569,2025-12-08 16:31:54,40:4c:ca:5d:e6:e8,20.35,76.2,664,1
16570,2025-12-08 16:35:34,40:4c:ca:5e:00:a0,18.94,72.48,1110,1
16571,2025-12-08 16:35:38,40:4c:ca:5e:00:a0,18.94,72.48,1110,1
16572,2025-12-08 16:35:38,40:4c:ca:5e:00:a0,18.94,72.48,1110,1
16573,2025-12-08 16:35:38,40:4c:ca:5e:00:a0,18.94,72.48,1110,1
16574,2025-12-08 16:35:38,40:4c:ca:5e:00:a0,18.94,72.48,1110,1
16575,2025-12-08 16:35:38,40:4c:ca:5e:00:a0,18.94,72.48,1110,1
16576,2025-12-08 16:35:39,40:4c:ca:5e:00:a0,18.94,72.48,1110,1
16577,2025-12-08 16:35:39,40:4c:ca:5e:00:a0,18.94,72.48,1110,1
16578,2025-12-08 16:35:39,40:4c:ca:5e:00:a0,18.94,72.48,1110,1
16579,2025-12-08 16:35:39,40:4c:ca:5e:00:a0,18.94,72.48,1110,1
16580,2025-12-08 16:35:39,40:4c:ca:5e:00:a0,18.94,72.48,1110,1
16581,2025-12-08 16:36:02,40:4c:ca:5e:0f:34,21.44,86.1,4317,1
16582,2025-12-08 16:36:57,40:4c:ca:5d:e6:e8,21.44,86.1,3027,1
16583,2025-12-08 16:40:23,40:4c:ca:5e:00:a0,22.73,76.53,163,1
16584,2025-12-08 16:41:06,40:4c:ca:5e:0f:34,29.62,82.84,205,1
16585,2025-12-08 16:41:07,40:4c:ca:5e:0f:34,29.62,82.84,205,1
16586,2025-12-08 16:41:07,40:4c:ca:5e:0f:34,29.62,82.84,205,1
16587,2025-12-08 16:41:07,40:4c:ca:5e:0f:34,29.62,82.84,205,1
16588,2025-12-08 16:41:07,40:4c:ca:5e:0f:34,29.62,82.84,205,1
16589,2025-12-08 16:41:07,40:4c:ca:5e:0f:34,29.62,82.84,205,1
16590,2025-12-08 16:41:08,40:4c:ca:5e:0f:34,29.62,82.84,205,1
16591,2025-12-08 16:41:09,40:4c:ca:5e:0f:34,29.62,82.84,205,1
16592,2025-12-08 16:41:10,40:4c:ca:5e:0f:34,29.62,82.84,205,1
16593,2025-12-08 16:41:11,40:4c:ca:5e:0f:34,29.62,82.84,205,1
16594,2025-12-08 16:41:12,40:4c:ca:5e:0f:34,29.62,82.84,205,1
16595,2025-12-08 16:41:14,40:4c:ca:5e:0f:34,29.62,82.84,205,1
16596,2025-12-08 16:41:14,40:4c:ca:5e:0f:34,29.62,82.84,205,1
16597,2025-12-08 16:41:15,40:4c:ca:5e:0f:34,29.62,82.84,205,1
16598,2025-12-08 16:41:16,40:4c:ca:5e:0f:34,29.62,82.84,205,1
16599,2025-12-08 16:41:18,40:4c:ca:5e:0f:34,29.62,82.84,205,1
16600,2025-12-08 16:41:19,40:4c:ca:5e:0f:34,29.62,82.84,205,1
16601,2025-12-08 16:41:20,40:4c:ca:5e:0f:34,29.62,82.84,205,1
16602,2025-12-08 16:41:20,40:4c:ca:5e:0f:34,29.62,82.84,205,1
16603,2025-12-08 16:41:59,40:4c:ca:5d:e6:e8,29.62,82.84,2556,1
16604,2025-12-08 16:45:25,40:4c:ca:5e:00:a0,24.74,76.6,1797,1
16605,2025-12-08 16:46:02,40:4c:ca:5e:0f:34,23.63,78.01,412,1
16606,2025-12-08 16:46:59,40:4c:ca:5d:e6:e8,23.63,78.01,420,1
16607,2025-12-08 16:50:26,40:4c:ca:5e:00:a0,22.41,88.56,2107,1
16608,2025-12-08 16:51:03,40:4c:ca:5e:0f:34,30.1,64.36,817,1
16609,2025-12-08 16:52:00,40:4c:ca:5d:e6:e8,30.1,64.36,1244,1
16610,2025-12-08 16:55:27,40:4c:ca:5e:00:a0,21.44,80.43,113,1
16611,2025-12-08 16:56:03,40:4c:ca:5e:0f:34,24.76,76.31,118,1
16612,2025-12-08 16:57:00,40:4c:ca:5d:e6:e8,24.76,76.31,99,1
16613,2025-12-08 17:00:27,40:4c:ca:5e:00:a0,30.4,82.37,86,1
16614,2025-12-08 17:01:05,40:4c:ca:5e:0f:34,27.29,89.97,121,1
16615,2025-12-08 17:01:07,40:4c:ca:5e:0f:34,27.29,89.97,121,1
16616,2025-12-08 17:01:08,40:4c:ca:5e:0f:34,27.29,89.97,121,1
16617,2025-12-08 17:05:33,40:4c:ca:5e:00:a0,28.79,69.35,2288,1
16618,2025-12-08 17:05:34,40:4c:ca:5e:00:a0,28.79,69.35,2288,1
16619,2025-12-08 17:05:34,40:4c:ca:5e:00:a0,28.79,69.35,2288,1
16620,2025-12-08 17:05:34,40:4c:ca:5e:00:a0,28.79,69.35,2288,1
16621,2025-12-08 17:05:34,40:4c:ca:5e:00:a0,28.79,69.35,2288,1
16622,2025-12-08 17:06:07,40:4c:ca:5e:0f:34,29.75,72.91,3918,1
16623,2025-12-08 17:07:02,40:4c:ca:5d:e6:e8,29.75,72.91,3036,1
16624,2025-12-08 17:10:38,40:4c:ca:5e:00:a0,27.49,69.29,378,1
16625,2025-12-08 17:12:02,40:4c:ca:5e:0f:34,27.9,88.44,1343,1
16626,2025-12-08 17:12:06,40:4c:ca:5e:0f:34,27.9,88.44,1343,1
16627,2025-12-08 17:12:06,40:4c:ca:5e:0f:34,27.9,88.44,1343,1
16628,2025-12-08 17:12:06,40:4c:ca:5e:0f:34,27.9,88.44,1343,1
16629,2025-12-08 17:12:07,40:4c:ca:5e:0f:34,27.9,88.44,1343,1
16630,2025-12-08 17:12:07,40:4c:ca:5e:0f:34,27.9,88.44,1343,1
16631,2025-12-08 17:12:07,40:4c:ca:5e:0f:34,27.9,88.44,1343,1
16632,2025-12-08 17:12:07,40:4c:ca:5e:0f:34,27.9,88.44,1343,1
16633,2025-12-08 17:12:07,40:4c:ca:5e:0f:34,27.9,88.44,1343,1
16634,2025-12-08 17:12:07,40:4c:ca:5e:0f:34,27.9,88.44,1343,1
16635,2025-12-08 17:12:07,40:4c:ca:5e:0f:34,27.9,88.44,1343,1
16636,2025-12-08 17:15:28,40:4c:ca:5e:00:a0,19.1,80.07,117,1
16637,2025-12-08 17:16:08,40:4c:ca:5e:0f:34,29.34,87.25,139,1
16638,2025-12-08 17:17:04,40:4c:ca:5d:e6:e8,29.34,87.25,88,1
16639,2025-12-08 17:20:28,40:4c:ca:5e:00:a0,19.17,84.55,201,1
16640,2025-12-08 17:21:08,40:4c:ca:5e:0f:34,24.29,71.3,1229,1
16641,2025-12-08 17:22:04,40:4c:ca:5d:e6:e8,24.29,71.3,1115,1
16642,2025-12-08 17:25:28,40:4c:ca:5e:00:a0,27.87,80.73,734,1
16643,2025-12-08 17:26:08,40:4c:ca:5e:0f:34,19.27,88.26,643,1
16644,2025-12-08 17:27:05,40:4c:ca:5d:e6:e8,19.27,88.26,1846,1
16645,2025-12-08 17:30:28,40:4c:ca:5e:00:a0,25.26,60.45,82,1
16646,2025-12-08 17:31:08,40:4c:ca:5e:0f:34,29.43,69.34,105,1
16647,2025-12-08 17:35:33,40:4c:ca:5e:00:a0,30.12,76.72,5002,1
16648,2025-12-08 17:36:09,40:4c:ca:5e:0f:34,18.04,62.6,1039,1
16649,2025-12-08 17:37:06,40:4c:ca:5d:e6:e8,18.04,62.6,992,1
16650,2025-12-08 17:40:32,40:4c:ca:5e:00:a0,21.95,80.53,87,1
16651,2025-12-08 17:41:09,40:4c:ca:5e:0f:34,18.49,62.2,135,1
16652,2025-12-08 17:42:05,40:4c:ca:5d:e6:e8,18.49,62.2,101,1
16653,2025-12-08 17:45:32,40:4c:ca:5e:00:a0,28.53,65.83,76,1
16654,2025-12-08 17:46:09,40:4c:ca:5e:0f:34,20.56,75.32,77,1
16655,2025-12-08 17:50:33,40:4c:ca:5e:00:a0,24.17,90.55,904,1
16656,2025-12-08 17:55:33,40:4c:ca:5e:00:a0,27.17,71.76,73,1
16657,2025-12-08 17:56:09,40:4c:ca:5e:0f:34,25.9,70.09,81,1
16658,2025-12-08 18:00:33,40:4c:ca:5e:00:a0,23.77,64.76,56,1
16659,2025-12-08 18:01:09,40:4c:ca:5e:0f:34,24.19,73.05,82,1
16660,2025-12-08 18:05:33,40:4c:ca:5e:00:a0,23.99,76.54,58,1
16661,2025-12-08 18:06:09,40:4c:ca:5e:0f:34,24.95,63.49,77,1
16662,2025-12-08 18:10:33,40:4c:ca:5e:00:a0,25.28,71.02,56,1
16663,2025-12-08 18:11:09,40:4c:ca:5e:0f:34,23.27,61.19,79,1
16664,2025-12-08 18:15:33,40:4c:ca:5e:00:a0,27.61,61.55,75,1
16665,2025-12-08 18:16:09,40:4c:ca:5e:0f:34,23.97,89.24,85,1
16666,2025-12-08 18:20:33,40:4c:ca:5e:00:a0,29.7,87.16,56,1
16667,2025-12-08 18:21:09,40:4c:ca:5e:0f:34,29.96,81.49,70,1
16668,2025-12-08 18:25:33,40:4c:ca:5e:00:a0,22.94,82.81,49,1
16669,2025-12-08 18:26:09,40:4c:ca:5e:0f:34,23.56,63.84,59,1
16670,2025-12-08 18:30:33,40:4c:ca:5e:00:a0,21.3,72.8,50,1
16671,2025-12-08 18:31:09,40:4c:ca:5e:0f:34,18.93,69.45,59,1
16672,2025-12-08 18:35:33,40:4c:ca:5e:00:a0,19.04,66.86,48,1
16673,2025-12-08 18:36:09,40:4c:ca:5e:0f:34,26.07,88.06,81,1
16674,2025-12-08 18:40:33,40:4c:ca:5e:00:a0,27.59,79.07,48,1
16675,2025-12-08 18:41:09,40:4c:ca:5e:0f:34,22.09,76.54,59,1
16676,2025-12-08 18:45:33,40:4c:ca:5e:00:a0,18.54,76.79,48,1
16677,2025-12-08 18:46:09,40:4c:ca:5e:0f:34,18.52,86.65,61,1
16678,2025-12-08 18:50:33,40:4c:ca:5e:00:a0,21.02,63.65,60,1
16679,2025-12-08 18:51:09,40:4c:ca:5e:0f:34,25.83,61.38,60,1
16680,2025-12-08 18:55:33,40:4c:ca:5e:00:a0,19.53,66.32,48,1
16681,2025-12-08 18:56:09,40:4c:ca:5e:0f:34,30.01,78.9,54,1
16682,2025-12-08 19:00:33,40:4c:ca:5e:00:a0,27.36,90.32,48,1
16683,2025-12-08 19:01:09,40:4c:ca:5e:0f:34,28.3,81.37,53,1
16684,2025-12-08 19:05:33,40:4c:ca:5e:00:a0,20.63,67.17,55,1
16685,2025-12-08 19:06:10,40:4c:ca:5e:0f:34,24.95,73.56,80,1
16686,2025-12-08 19:10:33,40:4c:ca:5e:00:a0,28.07,68.83,59,1
16687,2025-12-08 19:11:09,40:4c:ca:5e:0f:34,25.63,79.11,49,1
16688,2025-12-08 19:15:33,40:4c:ca:5e:00:a0,29.1,64.67,52,1
16689,2025-12-08 19:16:09,40:4c:ca:5e:0f:34,20.27,74.42,55,1
16690,2025-12-08 19:20:33,40:4c:ca:5e:00:a0,27.16,85.46,59,1
16691,2025-12-08 19:21:09,40:4c:ca:5e:0f:34,27.06,80.68,55,1
16692,2025-12-08 19:25:33,40:4c:ca:5e:00:a0,29.19,76.28,64,1
16693,2025-12-08 19:26:09,40:4c:ca:5e:0f:34,21.12,75.01,45,1
16694,2025-12-08 19:30:33,40:4c:ca:5e:00:a0,20.71,89.07,53,1
16695,2025-12-08 19:31:10,40:4c:ca:5e:0f:34,23.1,76.8,45,1
16696,2025-12-08 19:35:33,40:4c:ca:5e:00:a0,26.56,89.2,68,1
16697,2025-12-08 19:36:09,40:4c:ca:5e:0f:34,23.58,70.71,45,1
16698,2025-12-08 19:40:33,40:4c:ca:5e:00:a0,29.53,90.28,49,1
16699,2025-12-08 19:41:09,40:4c:ca:5e:0f:34,23.31,75.14,48,1
16700,2025-12-08 19:46:09,40:4c:ca:5e:0f:34,28.47,87.64,35,1
16701,2025-12-08 19:51:10,40:4c:ca:5e:0f:34,30.97,69.25,32,1
16702,2025-12-08 19:56:10,40:4c:ca:5e:0f:34,29.38,84.31,34,1
16703,2025-12-08 20:01:09,40:4c:ca:5e:0f:34,19.18,71.87,32,1
16704,2025-12-08 20:06:10,40:4c:ca:5e:0f:34,19.51,66.87,32,1
16705,2025-12-08 20:11:10,40:4c:ca:5e:0f:34,28.13,61.79,33,1
16706,2025-12-08 20:16:10,40:4c:ca:5e:0f:34,26.95,90.5,47,1
16707,2025-12-08 20:21:10,40:4c:ca:5e:0f:34,29.5,66.13,33,1
16708,2025-12-08 20:26:10,40:4c:ca:5e:0f:34,27.62,78.34,40,1
16709,2025-12-08 20:31:10,40:4c:ca:5e:0f:34,29.73,67.47,32,1
16710,2025-12-08 20:36:10,40:4c:ca:5e:0f:34,25.21,66.3,32,1
16711,2025-12-09 18:06:27,40:4c:ca:5d:e6:e8,30.33,86.43,44,1
16712,2025-12-09 18:06:28,40:4c:ca:5e:00:a0,30.33,86.43,44,1
16713,2025-12-09 18:07:28,40:4c:ca:5e:0f:34,30.33,86.43,56,1
16714,2025-12-09 18:08:27,40:4c:ca:5e:09:2c,30.33,86.43,79,1
16715,2025-12-09 18:09:27,40:4c:ca:5d:e6:e8,30.33,86.43,56,1
16716,2025-12-09 18:11:28,40:4c:ca:5e:00:a0,23.62,86.29,1268,1
16717,2025-12-09 18:12:28,40:4c:ca:5e:0f:34,23.62,86.29,51,1
16718,2025-12-09 18:13:27,40:4c:ca:5e:09:2c,23.62,86.29,52,1
16719,2025-12-09 18:16:28,40:4c:ca:5e:00:a0,25.0,75.08,51,1
16720,2025-12-09 18:17:28,40:4c:ca:5e:0f:34,25.0,75.08,57,1
16721,2025-12-09 18:18:27,40:4c:ca:5e:09:2c,25.0,75.08,58,1
16722,2025-12-09 18:21:28,40:4c:ca:5e:00:a0,27.52,78.56,53,1
16723,2025-12-09 18:22:28,40:4c:ca:5e:0f:34,27.52,78.56,53,1
16724,2025-12-09 18:23:27,40:4c:ca:5e:09:2c,27.52,78.56,54,1
16725,2025-12-09 18:26:28,40:4c:ca:5e:00:a0,23.56,64.19,47,1
16726,2025-12-09 18:27:28,40:4c:ca:5e:0f:34,23.56,64.19,62,1
16727,2025-12-09 18:28:27,40:4c:ca:5e:09:2c,23.56,64.19,51,1
16728,2025-12-09 18:31:28,40:4c:ca:5e:00:a0,20.11,76.51,54,1
16729,2025-12-09 18:31:29,40:4c:ca:5d:e6:e8,30.33,86.43,71,2
16730,2025-12-09 18:32:28,40:4c:ca:5e:0f:34,20.11,76.51,67,1
16731,2025-12-09 18:32:30,e0:5a:1b:75:02:68,30.33,86.43,97,2
16732,2025-12-09 18:33:27,40:4c:ca:5e:09:2c,20.11,76.51,99,1
16733,2025-12-09 18:36:28,40:4c:ca:5e:00:a0,23.43,82.05,77,1
16734,2025-12-09 18:36:29,40:4c:ca:5d:e6:e8,23.62,86.29,85,2
16735,2025-12-09 18:37:28,40:4c:ca:5e:0f:34,23.43,82.05,88,1
16736,2025-12-09 18:37:30,e0:5a:1b:75:02:68,23.62,86.29,83,1
16737,2025-12-09 18:38:27,40:4c:ca:5e:09:2c,23.43,82.05,93,1
16738,2025-12-09 18:41:28,40:4c:ca:5e:00:a0,29.08,88.93,76,1
16739,2025-12-09 18:41:29,40:4c:ca:5d:e6:e8,25.0,75.08,77,2
16740,2025-12-09 18:42:28,40:4c:ca:5e:0f:34,29.08,88.93,94,1
16741,2025-12-09 18:42:30,e0:5a:1b:75:02:68,25.0,75.08,85,1
16742,2025-12-09 18:43:27,40:4c:ca:5e:09:2c,29.08,88.93,86,1
16743,2025-12-09 18:46:28,40:4c:ca:5e:00:a0,28.3,61.66,78,1
16744,2025-12-09 18:46:29,40:4c:ca:5d:e6:e8,27.52,78.56,82,2
16745,2025-12-09 18:47:28,40:4c:ca:5e:0f:34,28.3,61.66,89,1
16746,2025-12-09 18:47:30,e0:5a:1b:75:02:68,27.52,78.56,95,1
16747,2025-12-09 18:48:27,40:4c:ca:5e:09:2c,28.3,61.66,93,1
16748,2025-12-09 18:51:28,40:4c:ca:5e:00:a0,27.69,70.32,75,1
16749,2025-12-09 18:51:29,40:4c:ca:5d:e6:e8,23.56,64.19,77,2
16750,2025-12-09 18:52:28,40:4c:ca:5e:0f:34,27.69,70.32,79,1
16751,2025-12-09 18:52:30,e0:5a:1b:75:02:68,23.56,64.19,88,1
16752,2025-12-09 18:53:27,40:4c:ca:5e:09:2c,27.69,70.32,93,1
16753,2025-12-09 18:56:28,40:4c:ca:5e:00:a0,28.17,67.47,71,1
16754,2025-12-09 18:56:29,40:4c:ca:5d:e6:e8,20.11,76.51,76,2
16755,2025-12-09 18:57:28,40:4c:ca:5e:0f:34,28.17,67.47,93,1
16756,2025-12-09 18:57:30,e0:5a:1b:75:02:68,20.11,76.51,96,1
16757,2025-12-09 18:58:27,40:4c:ca:5e:09:2c,28.17,67.47,88,1
16758,2025-12-09 19:01:28,40:4c:ca:5e:00:a0,23.72,61.68,78,1
16759,2025-12-09 19:01:29,40:4c:ca:5d:e6:e8,23.43,82.05,87,1
16760,2025-12-09 19:02:28,40:4c:ca:5e:0f:34,23.72,61.68,87,1
16761,2025-12-09 19:02:30,e0:5a:1b:75:02:68,23.43,82.05,96,1
16762,2025-12-09 19:03:27,40:4c:ca:5e:09:2c,23.72,61.68,84,1
16763,2025-12-09 19:06:28,40:4c:ca:5e:00:a0,24.8,69.23,72,1
16764,2025-12-09 19:06:29,40:4c:ca:5d:e6:e8,29.08,88.93,93,2
16765,2025-12-09 19:07:28,40:4c:ca:5e:0f:34,24.8,69.23,93,1
16766,2025-12-09 19:07:30,e0:5a:1b:75:02:68,29.08,88.93,103,1
16767,2025-12-09 19:08:27,40:4c:ca:5e:09:2c,24.8,69.23,83,1
16768,2025-12-09 19:11:28,40:4c:ca:5e:00:a0,24.49,65.92,81,1
16769,2025-12-09 19:11:29,40:4c:ca:5d:e6:e8,28.3,61.66,87,2
16770,2025-12-09 19:12:28,40:4c:ca:5e:0f:34,24.49,65.92,83,1
16771,2025-12-09 19:12:30,e0:5a:1b:75:02:68,28.3,61.66,99,1
16772,2025-12-09 19:13:27,40:4c:ca:5e:09:2c,24.49,65.92,93,1
16773,2025-12-09 19:16:28,40:4c:ca:5e:00:a0,18.64,63.69,86,1
16774,2025-12-09 19:16:29,40:4c:ca:5d:e6:e8,27.69,70.32,141,2
16775,2025-12-09 19:17:28,40:4c:ca:5e:0f:34,18.64,63.69,77,1
16776,2025-12-09 19:17:30,e0:5a:1b:75:02:68,27.69,70.32,85,1
16777,2025-12-09 19:18:27,40:4c:ca:5e:09:2c,18.64,63.69,90,1
16778,2025-12-09 19:21:28,40:4c:ca:5e:00:a0,24.51,60.27,80,1
16779,2025-12-09 19:21:29,40:4c:ca:5d:e6:e8,28.17,67.47,87,2
16780,2025-12-09 19:22:28,40:4c:ca:5e:0f:34,24.51,60.27,83,1
16781,2025-12-09 19:22:30,e0:5a:1b:75:02:68,28.17,67.47,79,1
16782,2025-12-09 19:23:27,40:4c:ca:5e:09:2c,24.51,60.27,125,1
16783,2025-12-09 19:26:28,40:4c:ca:5e:00:a0,27.9,61.24,86,1
16784,2025-12-09 19:26:29,40:4c:ca:5d:e6:e8,23.72,61.68,93,2
16785,2025-12-09 19:27:28,40:4c:ca:5e:0f:34,27.9,61.24,83,1
16786,2025-12-09 19:27:30,e0:5a:1b:75:02:68,23.72,61.68,83,1
16787,2025-12-09 19:28:27,40:4c:ca:5e:09:2c,27.9,61.24,86,1
16788,2025-12-09 19:31:28,40:4c:ca:5e:00:a0,20.35,76.2,89,1
16789,2025-12-09 19:31:29,40:4c:ca:5d:e6:e8,24.8,69.23,92,2
16790,2025-12-09 19:32:28,40:4c:ca:5e:0f:34,20.35,76.2,83,1
16791,2025-12-09 19:32:30,e0:5a:1b:75:02:68,24.8,69.23,85,1
16792,2025-12-09 19:33:27,40:4c:ca:5e:09:2c,20.35,76.2,93,1
16793,2025-12-09 19:36:28,40:4c:ca:5e:00:a0,21.44,86.1,87,1
16794,2025-12-09 19:36:29,40:4c:ca:5d:e6:e8,24.49,65.92,94,2
16795,2025-12-09 19:37:28,40:4c:ca:5e:0f:34,21.44,86.1,82,1
16796,2025-12-09 19:37:30,e0:5a:1b:75:02:68,24.49,65.92,91,1
16797,2025-12-09 19:38:27,40:4c:ca:5e:09:2c,21.44,86.1,96,1
16798,2025-12-09 19:46:28,40:4c:ca:5e:00:a0,23.63,78.01,132,2
16799,2025-12-09 19:47:32,e0:5a:1b:75:02:68,24.51,60.27,102,1
16800,2025-12-09 19:48:18,40:4c:ca:5e:0f:34,23.63,78.01,3179,2
16801,2025-12-09 19:48:21,40:4c:ca:5d:f3:b8,23.62,86.29,499,2
16802,2025-12-09 19:51:28,40:4c:ca:5e:00:a0,30.1,64.36,567,3
16803,2025-12-09 19:52:32,e0:5a:1b:75:02:68,27.9,61.24,142,1
16804,2025-12-09 19:53:16,40:4c:ca:5e:0f:34,30.1,64.36,292,2
16805,2025-12-09 19:53:21,40:4c:ca:5d:f3:b8,25.0,75.08,294,2
16806,2025-12-09 19:56:28,40:4c:ca:5e:00:a0,24.76,76.31,385,3
16807,2025-12-09 19:57:32,e0:5a:1b:75:02:68,20.35,76.2,148,1
16808,2025-12-09 19:58:15,40:4c:ca:5e:0f:34,24.76,76.31,198,2
16809,2025-12-09 19:58:21,40:4c:ca:5d:f3:b8,27.52,78.56,195,2
16810,2025-12-09 20:01:28,40:4c:ca:5e:00:a0,27.29,89.97,311,3
16811,2025-12-09 20:02:32,e0:5a:1b:75:02:68,21.44,86.1,322,1
16812,2025-12-09 20:03:16,40:4c:ca:5e:0f:34,27.29,89.97,488,2
16813,2025-12-09 20:03:21,40:4c:ca:5d:f3:b8,23.56,64.19,491,2
16814,2025-12-09 20:06:28,40:4c:ca:5e:00:a0,29.75,72.91,266,3
16815,2025-12-09 20:07:32,e0:5a:1b:75:02:68,29.62,82.84,140,1
16816,2025-12-09 20:08:16,40:4c:ca:5e:0f:34,29.75,72.91,266,2
16817,2025-12-09 20:08:21,40:4c:ca:5d:f3:b8,20.11,76.51,257,2
16818,2025-12-09 23:03:39,40:4c:ca:5e:0f:34,30.33,86.43,28,1
16819,2025-12-09 23:07:49,40:4c:ca:5e:0f:34,30.33,86.43,107,1
16820,2025-12-09 23:07:49,e0:5a:1b:75:02:68,30.33,86.43,116,1
16821,2025-12-09 23:07:49,40:4c:ca:5e:02:44,30.33,86.43,117,2
16822,2025-12-09 23:07:50,40:4c:ca:5d:e6:e8,30.33,86.43,108,1
16823,2025-12-09 23:07:50,40:4c:ca:5e:00:a0,30.33,86.43,114,1
16824,2025-12-09 23:07:51,40:4c:ca:5e:09:2c,30.33,86.43,117,2
16825,2025-12-09 23:12:49,40:4c:ca:5e:0f:34,23.62,86.29,101,2
16826,2025-12-09 23:12:49,e0:5a:1b:75:02:68,23.62,86.29,103,1
16827,2025-12-09 23:12:49,40:4c:ca:5e:02:44,23.62,86.29,109,3
16828,2025-12-09 23:12:50,40:4c:ca:5d:e6:e8,23.62,86.29,88,1
16829,2025-12-09 23:12:50,40:4c:ca:5e:00:a0,23.62,86.29,105,1
16830,2025-12-09 23:12:51,40:4c:ca:5e:09:2c,23.62,86.29,95,2
16831,2025-12-09 23:17:49,40:4c:ca:5e:0f:34,25.0,75.08,90,2
16832,2025-12-09 23:17:49,e0:5a:1b:75:02:68,25.0,75.08,122,1
16833,2025-12-09 23:17:49,40:4c:ca:5e:02:44,25.0,75.08,111,3
16834,2025-12-09 23:17:50,40:4c:ca:5d:e6:e8,25.0,75.08,84,1
16835,2025-12-09 23:17:50,40:4c:ca:5e:00:a0,25.0,75.08,133,1
16836,2025-12-09 23:17:51,40:4c:ca:5e:09:2c,25.0,75.08,103,2
16837,2025-12-09 23:22:49,e0:5a:1b:75:02:68,27.52,78.56,123,1
16838,2025-12-09 23:22:51,40:4c:ca:5e:00:a0,27.52,78.56,804,1
16839,2025-12-09 23:22:59,40:4c:ca:5e:0f:34,27.52,78.56,9700,2
16840,2025-12-09 23:22:59,40:4c:ca:5e:02:44,27.52,78.56,9459,3
16841,2025-12-09 23:23:52,40:4c:ca:5d:e6:e8,30.33,86.43,78,1
16842,2025-12-09 23:27:49,e0:5a:1b:75:02:68,23.56,64.19,106,1
16843,2025-12-09 23:27:49,40:4c:ca:5e:02:44,23.56,64.19,89,3
16844,2025-12-09 23:27:51,40:4c:ca:5e:00:a0,23.56,64.19,91,1
16845,2025-12-09 23:27:59,40:4c:ca:5e:0f:34,23.56,64.19,89,2
16846,2025-12-09 23:28:52,40:4c:ca:5d:e6:e8,23.62,86.29,77,1
16847,2025-12-09 23:32:49,e0:5a:1b:75:02:68,20.11,76.51,96,1
16848,2025-12-09 23:32:49,40:4c:ca:5e:02:44,20.11,76.51,86,3
16849,2025-12-09 23:32:51,40:4c:ca:5e:00:a0,20.11,76.51,89,1
16850,2025-12-09 23:32:59,40:4c:ca:5e:0f:34,20.11,76.51,94,2
16851,2025-12-09 23:33:52,40:4c:ca:5d:e6:e8,25.0,75.08,79,1
16852,2025-12-09 23:37:49,e0:5a:1b:75:02:68,23.43,82.05,107,1
16853,2025-12-09 23:37:49,40:4c:ca:5e:02:44,23.43,82.05,89,3
16854,2025-12-09 23:37:51,40:4c:ca:5e:00:a0,23.43,82.05,84,1
16855,2025-12-09 23:37:59,40:4c:ca:5e:0f:34,23.43,82.05,88,2
16856,2025-12-09 23:38:52,40:4c:ca:5d:e6:e8,27.52,78.56,78,1
16857,2025-12-09 23:42:49,e0:5a:1b:75:02:68,29.08,88.93,98,1
16858,2025-12-09 23:42:49,40:4c:ca:5e:02:44,29.08,88.93,86,3
16859,2025-12-09 23:42:51,40:4c:ca:5e:00:a0,29.08,88.93,89,1
16860,2025-12-09 23:42:59,40:4c:ca:5e:0f:34,29.08,88.93,82,2
16861,2025-12-09 23:43:52,40:4c:ca:5d:e6:e8,23.56,64.19,73,1
16862,2025-12-09 23:47:49,e0:5a:1b:75:02:68,28.3,61.66,101,1
