id,timestamp,mac,rssi,mac_pai,snr
24329,2025-12-07 19:59:12,40:4c:ca:5e:00:a0,-78,40:4c:ca:5d:f3:b9,
24330,2025-12-07 20:00:06,40:4c:ca:5e:02:44,-62,null,
24331,2025-12-07 20:00:24,40:4c:ca:5e:0f:34,-69,e0:5a:1b:75:02:69,
24332,2025-12-07 20:01:06,40:4c:ca:5e:09:2c,-76,e0:5a:1b:75:02:69,
24333,2025-12-07 20:01:13,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
24334,2025-12-07 20:01:43,e0:5a:1b:75:02:68,-73,40:4c:ca:5d:f3:b9,
24335,2025-12-07 20:04:00,40:4c:ca:5d:f3:b8,-53,null,
24336,2025-12-07 20:04:12,40:4c:ca:5e:00:a0,-78,40:4c:ca:5d:f3:b9,
24337,2025-12-07 20:05:06,40:4c:ca:5e:02:44,-62,null,
24338,2025-12-07 20:05:24,40:4c:ca:5e:0f:34,-69,e0:5a:1b:75:02:69,
24339,2025-12-07 20:06:07,40:4c:ca:5e:09:2c,-76,e0:5a:1b:75:02:69,
24340,2025-12-07 20:06:13,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
24341,2025-12-07 20:06:43,e0:5a:1b:75:02:68,-73,40:4c:ca:5d:f3:b9,
24342,2025-12-07 20:09:00,40:4c:ca:5d:f3:b8,-53,null,
24343,2025-12-07 20:09:12,40:4c:ca:5e:00:a0,-77,40:4c:ca:5d:f3:b9,
24344,2025-12-07 20:10:06,40:4c:ca:5e:02:44,-62,null,
24345,2025-12-07 20:10:24,40:4c:ca:5e:0f:34,-70,e0:5a:1b:75:02:69,
24346,2025-12-07 20:11:13,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
24347,2025-12-07 20:11:43,e0:5a:1b:75:02:68,-75,40:4c:ca:5d:f3:b9,
24348,2025-12-07 20:11:54,40:4c:ca:5e:09:2c,-77,e0:5a:1b:75:02:69,
24349,2025-12-07 20:14:00,40:4c:ca:5d:f3:b8,-52,null,
24350,2025-12-07 20:14:12,40:4c:ca:5e:00:a0,-77,40:4c:ca:5d:f3:b9,
24351,2025-12-07 20:15:06,40:4c:ca:5e:02:44,-62,null,
24352,2025-12-07 20:15:24,40:4c:ca:5e:0f:34,-70,e0:5a:1b:75:02:69,
24353,2025-12-07 20:16:13,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
24354,2025-12-07 20:16:43,e0:5a:1b:75:02:68,-77,40:4c:ca:5d:f3:b9,
24355,2025-12-07 20:16:55,40:4c:ca:5e:09:2c,-76,e0:5a:1b:75:02:69,
24356,2025-12-07 20:19:00,40:4c:ca:5d:f3:b8,-53,null,
24357,2025-12-07 20:19:12,40:4c:ca:5e:00:a0,-78,40:4c:ca:5d:f3:b9,
24358,2025-12-07 20:20:06,40:4c:ca:5e:02:44,-62,null,
24359,2025-12-07 20:20:24,40:4c:ca:5e:0f:34,-69,e0:5a:1b:75:02:69,
24360,2025-12-07 20:21:13,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
24361,2025-12-07 20:21:43,e0:5a:1b:75:02:68,-75,40:4c:ca:5d:f3:b9,
24362,2025-12-07 20:21:55,40:4c:ca:5e:09:2c,-76,e0:5a:1b:75:02:69,
24363,2025-12-07 20:24:00,40:4c:ca:5d:f3:b8,-53,null,
24364,2025-12-07 20:24:12,40:4c:ca:5e:00:a0,-75,40:4c:ca:5d:f3:b9,
24365,2025-12-07 20:25:07,40:4c:ca:5e:02:44,-62,null,
24366,2025-12-07 20:25:24,40:4c:ca:5e:0f:34,-70,e0:5a:1b:75:02:69,
24367,2025-12-07 20:26:13,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
24368,2025-12-07 20:26:43,e0:5a:1b:75:02:68,-76,40:4c:ca:5d:f3:b9,
24369,2025-12-07 20:27:07,40:4c:ca:5e:09:2c,-76,e0:5a:1b:75:02:69,
24370,2025-12-07 20:29:00,40:4c:ca:5d:f3:b8,-52,null,
24371,2025-12-07 20:29:12,40:4c:ca:5e:00:a0,-78,40:4c:ca:5d:f3:b9,
24372,2025-12-07 20:30:07,40:4c:ca:5e:02:44,-62,null,
24373,2025-12-07 20:30:24,40:4c:ca:5e:0f:34,-69,e0:5a:1b:75:02:69,
24374,2025-12-07 20:31:13,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
24375,2025-12-07 20:31:43,e0:5a:1b:75:02:68,-75,40:4c:ca:5d:f3:b9,
24376,2025-12-07 20:34:01,40:4c:ca:5d:f3:b8,-55,null,
24377,2025-12-07 20:34:01,40:4c:ca:5d:f3:b8,-55,null,
24378,2025-12-07 20:34:12,40:4c:ca:5e:00:a0,-77,40:4c:ca:5d:f3:b9,
24379,2025-12-07 20:35:07,40:4c:ca:5e:02:44,-62,null,
24380,2025-12-07 20:35:24,40:4c:ca:5e:0f:34,-70,e0:5a:1b:75:02:69,
24381,2025-12-07 20:36:13,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
24382,2025-12-07 20:36:43,e0:5a:1b:75:02:68,-74,40:4c:ca:5d:f3:b9,
24383,2025-12-07 20:38:31,40:4c:ca:5e:09:2c,-77,e0:5a:1b:75:02:69,
24384,2025-12-07 20:39:00,40:4c:ca:5d:f3:b8,-53,null,
24385,2025-12-07 20:39:12,40:4c:ca:5e:00:a0,-77,40:4c:ca:5d:f3:b9,
24386,2025-12-07 20:40:07,40:4c:ca:5e:02:44,-61,null,
24387,2025-12-07 20:40:24,40:4c:ca:5e:0f:34,-70,e0:5a:1b:75:02:69,
24388,2025-12-07 20:41:13,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
24389,2025-12-07 20:41:43,e0:5a:1b:75:02:68,-74,40:4c:ca:5d:f3:b9,
24390,2025-12-07 20:43:30,40:4c:ca:5e:09:2c,-76,e0:5a:1b:75:02:69,
24391,2025-12-07 20:44:00,40:4c:ca:5d:f3:b8,-53,null,
24392,2025-12-07 20:44:12,40:4c:ca:5e:00:a0,-78,40:4c:ca:5d:f3:b9,
24393,2025-12-07 20:45:07,40:4c:ca:5e:02:44,-61,null,
24394,2025-12-07 20:45:24,40:4c:ca:5e:0f:34,-70,e0:5a:1b:75:02:69,
24395,2025-12-07 20:46:13,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
24396,2025-12-07 20:46:43,e0:5a:1b:75:02:68,-77,40:4c:ca:5d:f3:b9,
24397,2025-12-07 20:48:32,40:4c:ca:5e:09:2c,-75,e0:5a:1b:75:02:69,
24398,2025-12-07 20:49:00,40:4c:ca:5d:f3:b8,-53,null,
24399,2025-12-07 20:49:12,40:4c:ca:5e:00:a0,-78,40:4c:ca:5d:f3:b9,
24400,2025-12-07 20:50:07,40:4c:ca:5e:02:44,-62,null,
24401,2025-12-07 20:50:24,40:4c:ca:5e:0f:34,-69,e0:5a:1b:75:02:69,
24402,2025-12-07 20:51:13,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
24403,2025-12-07 20:51:43,e0:5a:1b:75:02:68,-74,40:4c:ca:5d:f3:b9,
24404,2025-12-07 20:53:32,40:4c:ca:5e:09:2c,-76,e0:5a:1b:75:02:69,
24405,2025-12-07 20:54:00,40:4c:ca:5d:f3:b8,-52,null,
24406,2025-12-07 20:54:12,40:4c:ca:5e:00:a0,-78,40:4c:ca:5d:f3:b9,
24407,2025-12-07 20:55:07,40:4c:ca:5e:02:44,-61,null,
24408,2025-12-07 20:55:24,40:4c:ca:5e:0f:34,-70,e0:5a:1b:75:02:69,
24409,2025-12-07 20:56:13,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
24410,2025-12-07 20:56:43,e0:5a:1b:75:02:68,-74,40:4c:ca:5d:f3:b9,
24411,2025-12-07 20:58:32,40:4c:ca:5e:09:2c,-76,e0:5a:1b:75:02:69,
24412,2025-12-07 20:59:00,40:4c:ca:5d:f3:b8,-53,null,
24413,2025-12-07 20:59:12,40:4c:ca:5e:00:a0,-73,40:4c:ca:5d:f3:b9,
24414,2025-12-07 21:00:20,40:4c:ca:5e:02:44,-62,null,
24415,2025-12-07 21:00:25,40:4c:ca:5e:0f:34,-70,e0:5a:1b:75:02:69,
24416,2025-12-07 21:01:13,40:4c:ca:5d:e6:e8,-63,40:4c:ca:5d:f3:b9,
24417,2025-12-07 21:01:43,e0:5a:1b:75:02:68,-76,40:4c:ca:5d:f3:b9,
24418,2025-12-07 21:03:32,40:4c:ca:5e:09:2c,-76,e0:5a:1b:75:02:69,
24419,2025-12-07 21:04:00,40:4c:ca:5d:f3:b8,-51,null,
24420,2025-12-07 21:04:12,40:4c:ca:5e:00:a0,-77,40:4c:ca:5d:f3:b9,
24421,2025-12-07 21:05:11,40:4c:ca:5e:02:44,-62,null,
24422,2025-12-07 21:05:25,40:4c:ca:5e:0f:34,-70,e0:5a:1b:75:02:69,
24423,2025-12-07 21:06:13,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
24424,2025-12-07 21:06:43,e0:5a:1b:75:02:68,-69,40:4c:ca:5d:f3:b9,
24425,2025-12-07 21:08:34,40:4c:ca:5e:09:2c,-76,e0:5a:1b:75:02:69,
24426,2025-12-07 21:09:01,40:4c:ca:5d:f3:b8,-53,null,
24427,2025-12-07 21:09:12,40:4c:ca:5e:00:a0,-78,40:4c:ca:5d:f3:b9,
24428,2025-12-07 21:10:07,40:4c:ca:5e:02:44,-62,null,
24429,2025-12-07 21:10:25,40:4c:ca:5e:0f:34,-70,e0:5a:1b:75:02:69,
24430,2025-12-07 21:11:13,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
24431,2025-12-07 21:11:43,e0:5a:1b:75:02:68,-75,40:4c:ca:5d:f3:b9,
24432,2025-12-07 21:13:38,40:4c:ca:5e:09:2c,-75,e0:5a:1b:75:02:69,
24433,2025-12-07 21:14:00,40:4c:ca:5d:f3:b8,-53,null,
24434,2025-12-07 21:14:12,40:4c:ca:5e:00:a0,-78,40:4c:ca:5d:f3:b9,
24435,2025-12-07 21:15:07,40:4c:ca:5e:02:44,-62,null,
24436,2025-12-07 21:15:25,40:4c:ca:5e:0f:34,-70,e0:5a:1b:75:02:69,
24437,2025-12-07 21:16:13,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
24438,2025-12-07 21:16:43,e0:5a:1b:75:02:68,-74,40:4c:ca:5d:f3:b9,
24439,2025-12-07 21:18:48,40:4c:ca:5e:09:2c,-77,e0:5a:1b:75:02:69,
24440,2025-12-07 21:19:00,40:4c:ca:5d:f3:b8,-53,null,
24441,2025-12-07 21:19:12,40:4c:ca:5e:00:a0,-77,40:4c:ca:5d:f3:b9,
24442,2025-12-07 21:20:07,40:4c:ca:5e:02:44,-62,null,
24443,2025-12-07 21:20:25,40:4c:ca:5e:0f:34,-68,e0:5a:1b:75:02:69,
24444,2025-12-07 21:21:13,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
24445,2025-12-07 21:21:43,e0:5a:1b:75:02:68,-74,40:4c:ca:5d:f3:b9,
24446,2025-12-07 21:23:48,40:4c:ca:5e:09:2c,-76,e0:5a:1b:75:02:69,
24447,2025-12-07 21:24:00,40:4c:ca:5d:f3:b8,-53,null,
24448,2025-12-07 21:24:12,40:4c:ca:5e:00:a0,-78,40:4c:ca:5d:f3:b9,
24449,2025-12-07 21:25:07,40:4c:ca:5e:02:44,-62,null,
24450,2025-12-07 21:25:25,40:4c:ca:5e:0f:34,-70,e0:5a:1b:75:02:69,
24451,2025-12-07 21:26:13,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
24452,2025-12-07 21:26:43,e0:5a:1b:75:02:68,-70,40:4c:ca:5d:f3:b9,
24453,2025-12-07 21:28:53,40:4c:ca:5e:09:2c,-75,e0:5a:1b:75:02:69,
24454,2025-12-07 21:29:40,40:4c:ca:5e:09:2c,-75,e0:5a:1b:75:02:69,
24455,2025-12-07 21:29:40,40:4c:ca:5e:09:2c,-75,e0:5a:1b:75:02:69,
24456,2025-12-07 21:29:40,40:4c:ca:5e:09:2c,-75,e0:5a:1b:75:02:69,
24457,2025-12-07 21:29:40,40:4c:ca:5e:09:2c,-75,e0:5a:1b:75:02:69,
24458,2025-12-07 21:29:40,40:4c:ca:5e:09:2c,-75,e0:5a:1b:75:02:69,
24459,2025-12-07 21:30:07,40:4c:ca:5e:02:44,-61,null,
24460,2025-12-07 21:30:29,40:4c:ca:5e:0f:34,-70,e0:5a:1b:75:02:69,
24461,2025-12-07 21:30:34,40:4c:ca:5e:0f:34,-70,e0:5a:1b:75:02:69,
24462,2025-12-07 21:30:34,40:4c:ca:5e:0f:34,-70,e0:5a:1b:75:02:69,
24463,2025-12-07 21:30:34,40:4c:ca:5e:0f:34,-70,e0:5a:1b:75:02:69,
24464,2025-12-07 21:30:34,40:4c:ca:5e:0f:34,-70,e0:5a:1b:75:02:69,
24465,2025-12-07 21:31:13,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
24466,2025-12-07 21:31:43,e0:5a:1b:75:02:68,-74,40:4c:ca:5d:f3:b9,
24467,2025-12-07 21:33:48,40:4c:ca:5e:09:2c,-75,e0:5a:1b:75:02:69,
24468,2025-12-07 21:34:00,40:4c:ca:5d:f3:b8,-53,null,
24469,2025-12-07 21:34:12,40:4c:ca:5e:00:a0,-77,40:4c:ca:5d:f3:b9,
24470,2025-12-07 21:35:07,40:4c:ca:5e:02:44,-61,null,
24471,2025-12-07 21:36:27,40:4c:ca:5e:0f:34,-69,e0:5a:1b:75:02:69,
24472,2025-12-07 21:37:52,e0:5a:1b:75:02:68,-72,40:4c:ca:5d:f3:b9,
24473,2025-12-07 21:37:52,e0:5a:1b:75:02:68,-72,40:4c:ca:5d:f3:b9,
24474,2025-12-07 21:37:52,e0:5a:1b:75:02:68,-72,40:4c:ca:5d:f3:b9,
24475,2025-12-07 21:37:52,e0:5a:1b:75:02:68,-72,40:4c:ca:5d:f3:b9,
24476,2025-12-07 21:37:52,e0:5a:1b:75:02:68,-72,40:4c:ca:5d:f3:b9,
24477,2025-12-07 21:37:52,e0:5a:1b:75:02:68,-72,40:4c:ca:5d:f3:b9,
24478,2025-12-07 21:37:52,e0:5a:1b:75:02:68,-72,40:4c:ca:5d:f3:b9,
24479,2025-12-07 21:37:52,e0:5a:1b:75:02:68,-72,40:4c:ca:5d:f3:b9,
24480,2025-12-07 21:37:52,e0:5a:1b:75:02:68,-72,40:4c:ca:5d:f3:b9,
24481,2025-12-07 21:38:48,40:4c:ca:5e:09:2c,-76,e0:5a:1b:75:02:69,
24482,2025-12-07 21:39:00,40:4c:ca:5d:f3:b8,-52,null,
24483,2025-12-07 21:39:12,40:4c:ca:5e:00:a0,-77,40:4c:ca:5d:f3:b9,
24484,2025-12-07 21:40:07,40:4c:ca:5e:02:44,-62,null,
24485,2025-12-07 21:40:25,40:4c:ca:5e:0f:34,-70,e0:5a:1b:75:02:69,
24486,2025-12-07 21:41:55,e0:5a:1b:75:02:68,-72,40:4c:ca:5d:f3:b9,
24487,2025-12-07 21:41:55,e0:5a:1b:75:02:68,-72,40:4c:ca:5d:f3:b9,
24488,2025-12-07 21:43:48,40:4c:ca:5e:09:2c,-76,e0:5a:1b:75:02:69,
24489,2025-12-07 21:44:00,40:4c:ca:5d:f3:b8,-54,null,
24490,2025-12-07 21:44:12,40:4c:ca:5e:00:a0,-77,40:4c:ca:5d:f3:b9,
24491,2025-12-07 21:45:07,40:4c:ca:5e:02:44,-62,null,
24492,2025-12-07 21:46:13,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
24493,2025-12-07 21:46:43,e0:5a:1b:75:02:68,-75,40:4c:ca:5d:f3:b9,
24494,2025-12-07 21:48:48,40:4c:ca:5e:09:2c,-75,e0:5a:1b:75:02:69,
24495,2025-12-07 21:50:07,40:4c:ca:5e:02:44,-62,null,
24496,2025-12-07 21:51:13,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
24497,2025-12-07 21:51:49,e0:5a:1b:75:02:68,-76,40:4c:ca:5d:f3:b9,
24498,2025-12-07 21:51:49,e0:5a:1b:75:02:68,-76,40:4c:ca:5d:f3:b9,
24499,2025-12-07 21:51:49,e0:5a:1b:75:02:68,-76,40:4c:ca:5d:f3:b9,
24500,2025-12-07 21:51:49,e0:5a:1b:75:02:68,-76,40:4c:ca:5d:f3:b9,
24501,2025-12-07 21:51:49,e0:5a:1b:75:02:68,-76,40:4c:ca:5d:f3:b9,
24502,2025-12-07 21:53:49,40:4c:ca:5e:09:2c,-75,e0:5a:1b:75:02:69,
24503,2025-12-07 21:54:00,40:4c:ca:5d:f3:b8,-48,null,
24504,2025-12-07 21:54:12,40:4c:ca:5e:00:a0,-76,40:4c:ca:5d:f3:b9,
24505,2025-12-07 21:55:07,40:4c:ca:5e:02:44,-62,null,
24506,2025-12-07 21:56:13,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
24507,2025-12-07 21:56:43,e0:5a:1b:75:02:68,-74,40:4c:ca:5d:f3:b9,
24508,2025-12-07 21:58:49,40:4c:ca:5e:09:2c,-76,e0:5a:1b:75:02:69,
24509,2025-12-07 21:59:00,40:4c:ca:5d:f3:b8,-53,null,
24510,2025-12-07 21:59:12,40:4c:ca:5e:00:a0,-77,40:4c:ca:5d:f3:b9,
24511,2025-12-07 22:00:07,40:4c:ca:5e:02:44,-62,null,
24512,2025-12-07 22:01:13,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
24513,2025-12-07 22:01:43,e0:5a:1b:75:02:68,-72,40:4c:ca:5d:f3:b9,
24514,2025-12-07 22:03:49,40:4c:ca:5e:09:2c,-76,e0:5a:1b:75:02:69,
24515,2025-12-07 22:04:00,40:4c:ca:5d:f3:b8,-53,null,
24516,2025-12-07 22:04:12,40:4c:ca:5e:00:a0,-77,40:4c:ca:5d:f3:b9,
24517,2025-12-07 22:05:07,40:4c:ca:5e:02:44,-62,null,
24518,2025-12-07 22:06:13,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
24519,2025-12-07 22:06:43,e0:5a:1b:75:02:68,-74,40:4c:ca:5d:f3:b9,
24520,2025-12-07 22:08:49,40:4c:ca:5e:09:2c,-76,e0:5a:1b:75:02:69,
24521,2025-12-07 22:09:00,40:4c:ca:5d:f3:b8,-53,null,
24522,2025-12-07 22:09:12,40:4c:ca:5e:00:a0,-76,40:4c:ca:5d:f3:b9,
24523,2025-12-07 22:10:07,40:4c:ca:5e:02:44,-62,null,
24524,2025-12-07 22:11:13,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
24525,2025-12-07 22:11:43,e0:5a:1b:75:02:68,-71,40:4c:ca:5d:f3:b9,
24526,2025-12-07 22:13:51,40:4c:ca:5e:09:2c,-76,e0:5a:1b:75:02:69,
24527,2025-12-07 22:14:01,40:4c:ca:5d:f3:b8,-52,null,
24528,2025-12-07 22:14:12,40:4c:ca:5e:00:a0,-77,40:4c:ca:5d:f3:b9,
24529,2025-12-07 22:15:07,40:4c:ca:5e:02:44,-62,null,
24530,2025-12-07 22:16:13,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
24531,2025-12-07 22:16:43,e0:5a:1b:75:02:68,-70,40:4c:ca:5d:f3:b9,
24532,2025-12-07 22:18:52,40:4c:ca:5e:09:2c,-76,e0:5a:1b:75:02:69,
24533,2025-12-07 22:19:01,40:4c:ca:5d:f3:b8,-53,null,
24534,2025-12-07 22:19:12,40:4c:ca:5e:00:a0,-77,40:4c:ca:5d:f3:b9,
24535,2025-12-07 22:20:07,40:4c:ca:5e:02:44,-61,null,
24536,2025-12-07 22:21:13,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
24537,2025-12-07 22:21:43,e0:5a:1b:75:02:68,-72,40:4c:ca:5d:f3:b9,
24538,2025-12-07 22:23:51,40:4c:ca:5e:09:2c,-77,e0:5a:1b:75:02:69,
24539,2025-12-07 22:24:01,40:4c:ca:5d:f3:b8,-53,null,
24540,2025-12-07 22:24:12,40:4c:ca:5e:00:a0,-77,40:4c:ca:5d:f3:b9,
24541,2025-12-07 22:25:07,40:4c:ca:5e:02:44,-61,null,
24542,2025-12-07 22:26:13,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
24543,2025-12-07 22:26:43,e0:5a:1b:75:02:68,-70,40:4c:ca:5d:f3:b9,
24544,2025-12-07 22:28:52,40:4c:ca:5e:09:2c,-76,e0:5a:1b:75:02:69,
24545,2025-12-07 22:29:01,40:4c:ca:5d:f3:b8,-53,null,
24546,2025-12-07 22:29:12,40:4c:ca:5e:00:a0,-78,40:4c:ca:5d:f3:b9,
24547,2025-12-07 22:30:07,40:4c:ca:5e:02:44,-61,null,
24548,2025-12-07 22:31:13,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
24549,2025-12-07 22:31:43,e0:5a:1b:75:02:68,-74,40:4c:ca:5d:f3:b9,
24550,2025-12-07 22:33:52,40:4c:ca:5e:09:2c,-76,e0:5a:1b:75:02:69,
24551,2025-12-07 22:34:01,40:4c:ca:5d:f3:b8,-52,null,
24552,2025-12-07 22:34:12,40:4c:ca:5e:00:a0,-77,40:4c:ca:5d:f3:b9,
24553,2025-12-07 22:35:08,40:4c:ca:5e:02:44,-61,null,
24554,2025-12-07 22:36:13,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
24555,2025-12-07 22:36:43,e0:5a:1b:75:02:68,-74,40:4c:ca:5d:f3:b9,
24556,2025-12-07 22:38:52,40:4c:ca:5e:09:2c,-76,e0:5a:1b:75:02:69,
24557,2025-12-07 22:39:01,40:4c:ca:5d:f3:b8,-53,null,
24558,2025-12-07 22:39:12,40:4c:ca:5e:00:a0,-77,40:4c:ca:5d:f3:b9,
24559,2025-12-07 22:40:08,40:4c:ca:5e:02:44,-62,null,
24560,2025-12-07 22:43:52,40:4c:ca:5e:09:2c,-76,e0:5a:1b:75:02:69,
24561,2025-12-07 22:45:22,40:4c:ca:5e:02:44,-62,null,
24562,2025-12-07 22:46:13,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
24563,2025-12-07 22:51:13,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
24564,2025-12-07 22:51:43,e0:5a:1b:75:02:68,-76,40:4c:ca:5d:f3:b9,
24565,2025-12-07 22:54:19,40:4c:ca:5e:00:a0,-78,40:4c:ca:5d:f3:b9,
24566,2025-12-07 22:54:19,40:4c:ca:5e:09:2c,-77,e0:5a:1b:75:02:69,
24567,2025-12-07 22:54:23,40:4c:ca:5d:f3:b8,-52,null,
24568,2025-12-07 22:55:08,40:4c:ca:5e:02:44,-61,null,
24569,2025-12-07 22:56:13,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
24570,2025-12-07 22:56:43,e0:5a:1b:75:02:68,-74,40:4c:ca:5d:f3:b9,
24571,2025-12-07 22:58:52,40:4c:ca:5e:09:2c,-76,e0:5a:1b:75:02:69,
24572,2025-12-07 23:00:11,40:4c:ca:5e:02:44,-62,null,
24573,2025-12-07 23:01:13,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
24574,2025-12-07 23:04:01,40:4c:ca:5d:f3:b8,-52,null,
24575,2025-12-07 23:04:12,40:4c:ca:5e:00:a0,-78,40:4c:ca:5d:f3:b9,
24576,2025-12-07 23:05:08,40:4c:ca:5e:02:44,-61,null,
24577,2025-12-07 23:06:13,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
24578,2025-12-07 23:06:43,e0:5a:1b:75:02:68,-71,40:4c:ca:5d:f3:b9,
24579,2025-12-07 23:09:18,40:4c:ca:5d:f3:b8,-53,null,
24580,2025-12-07 23:09:18,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:f3:b9,
24581,2025-12-07 23:09:19,40:4c:ca:5e:00:a0,-74,40:4c:ca:5d:f3:b9,
24582,2025-12-07 23:10:08,40:4c:ca:5e:02:44,-61,null,
24583,2025-12-07 23:11:13,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
24584,2025-12-07 23:11:43,e0:5a:1b:75:02:68,-70,40:4c:ca:5d:f3:b9,
24585,2025-12-07 23:14:01,40:4c:ca:5d:f3:b8,-53,null,
24586,2025-12-07 23:14:12,40:4c:ca:5e:00:a0,-77,40:4c:ca:5d:f3:b9,
24587,2025-12-07 23:15:08,40:4c:ca:5e:02:44,-61,null,
24588,2025-12-07 23:16:13,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
24589,2025-12-07 23:16:43,e0:5a:1b:75:02:68,-70,40:4c:ca:5d:f3:b9,
24590,2025-12-07 23:19:01,40:4c:ca:5d:f3:b8,-53,null,
24591,2025-12-07 23:19:12,40:4c:ca:5e:00:a0,-77,40:4c:ca:5d:f3:b9,
24592,2025-12-07 23:20:08,40:4c:ca:5e:02:44,-61,null,
24593,2025-12-07 23:21:12,40:4c:ca:5e:09:2c,-77,e0:5a:1b:75:02:69,
24594,2025-12-07 23:21:13,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
24595,2025-12-07 23:21:43,e0:5a:1b:75:02:68,-74,40:4c:ca:5d:f3:b9,
24596,2025-12-07 23:24:01,40:4c:ca:5d:f3:b8,-52,null,
24597,2025-12-07 23:24:12,40:4c:ca:5e:00:a0,-77,40:4c:ca:5d:f3:b9,
24598,2025-12-07 23:25:08,40:4c:ca:5e:02:44,-62,null,
24599,2025-12-07 23:26:13,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
24600,2025-12-07 23:26:43,e0:5a:1b:75:02:68,-76,40:4c:ca:5d:f3:b9,
24601,2025-12-07 23:29:01,40:4c:ca:5d:f3:b8,-53,null,
24602,2025-12-07 23:29:12,40:4c:ca:5e:00:a0,-78,40:4c:ca:5d:f3:b9,
24603,2025-12-07 23:30:08,40:4c:ca:5e:02:44,-61,null,
24604,2025-12-07 23:31:13,40:4c:ca:5d:e6:e8,-72,40:4c:ca:5d:f3:b9,
24605,2025-12-07 23:34:01,40:4c:ca:5d:f3:b8,-54,null,
24606,2025-12-07 23:34:12,40:4c:ca:5e:00:a0,-78,40:4c:ca:5d:f3:b9,
24607,2025-12-07 23:35:08,40:4c:ca:5e:02:44,-62,null,
24608,2025-12-07 23:36:13,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
24609,2025-12-07 23:36:43,e0:5a:1b:75:02:68,-73,40:4c:ca:5d:f3:b9,
24610,2025-12-07 23:40:08,40:4c:ca:5e:02:44,-61,null,
24611,2025-12-07 23:44:01,40:4c:ca:5d:f3:b8,-53,null,
24612,2025-12-07 23:44:12,40:4c:ca:5e:00:a0,-78,40:4c:ca:5d:f3:b9,
24613,2025-12-07 23:45:08,40:4c:ca:5e:02:44,-62,null,
24614,2025-12-07 23:46:13,40:4c:ca:5d:e6:e8,-73,40:4c:ca:5d:f3:b9,
24615,2025-12-07 23:46:43,e0:5a:1b:75:02:68,-74,40:4c:ca:5d:f3:b9,
24616,2025-12-07 23:48:04,40:4c:ca:5e:09:2c,-77,e0:5a:1b:75:02:69,
24617,2025-12-07 23:49:01,40:4c:ca:5d:f3:b8,-49,null,
24618,2025-12-07 23:49:12,40:4c:ca:5e:00:a0,-79,40:4c:ca:5d:f3:b9,
24619,2025-12-07 23:50:08,40:4c:ca:5e:02:44,-61,null,
