id,timestamp,sucesso,perda,layer,nos,trocas_pai,ult_troca
6537,2025-11-17 04:16:41,100.0,0.0,3,2,1,0
6538,2025-11-17 04:21:41,100.0,0.0,3,2,1,0
6539,2025-11-17 04:26:41,100.0,0.0,3,2,1,0
6540,2025-11-17 04:31:42,100.0,0.0,3,2,1,0
6541,2025-11-17 04:36:41,100.0,0.0,3,2,1,0
6542,2025-11-17 04:41:41,100.0,0.0,3,2,1,0
6543,2025-11-17 04:46:41,100.0,0.0,3,2,1,0
6544,2025-11-17 04:51:41,100.0,0.0,3,2,1,0
6545,2025-11-17 04:56:41,100.0,0.0,3,2,1,0
6546,2025-11-17 05:01:41,100.0,0.0,3,2,1,0
6547,2025-11-17 05:06:41,100.0,0.0,3,2,1,0
6548,2025-11-17 05:11:41,100.0,0.0,3,2,1,0
6549,2025-11-17 05:16:41,100.0,0.0,3,2,1,0
6550,2025-11-17 05:21:41,100.0,0.0,3,2,1,0
6551,2025-11-17 05:26:41,100.0,0.0,3,2,1,0
6552,2025-11-17 05:31:42,100.0,0.0,3,2,1,0
6553,2025-11-17 05:36:41,100.0,0.0,3,2,1,0
6554,2025-11-17 05:41:41,100.0,0.0,3,2,1,0
6555,2025-11-17 05:46:42,100.0,0.0,3,2,1,0
6556,2025-11-17 05:51:42,100.0,0.0,3,2,1,0
6557,2025-11-17 05:56:42,100.0,0.0,3,2,1,0
6558,2025-11-17 06:01:42,100.0,0.0,3,2,1,0
6559,2025-11-17 06:06:42,100.0,0.0,3,2,1,0
6560,2025-11-17 07:06:42,100.0,0.0,5,2,1,0
6561,2025-11-17 07:11:42,100.0,0.0,5,2,1,0
6562,2025-11-17 07:16:42,100.0,0.0,5,2,1,0
6563,2025-11-17 07:21:42,100.0,0.0,5,2,1,0
6564,2025-11-17 07:26:42,100.0,0.0,5,2,1,0
6565,2025-11-17 07:31:42,100.0,0.0,5,2,1,0
6566,2025-11-17 07:36:43,100.0,0.0,5,2,1,0
6567,2025-11-17 07:41:43,100.0,0.0,5,2,1,0
6568,2025-11-17 07:46:43,100.0,0.0,5,2,1,0
6569,2025-11-17 07:51:43,100.0,0.0,5,2,1,0
6570,2025-11-17 07:56:43,100.0,0.0,5,2,1,0
6571,2025-11-17 08:01:43,100.0,0.0,5,2,1,0
6572,2025-11-17 08:06:43,100.0,0.0,5,2,1,0
6573,2025-11-17 08:11:43,100.0,0.0,5,2,1,0
6574,2025-11-17 08:16:43,100.0,0.0,5,2,1,0
6575,2025-11-17 08:21:43,100.0,0.0,5,2,1,0
6576,2025-11-17 08:26:43,100.0,0.0,5,2,1,0
6577,2025-11-17 08:31:43,100.0,0.0,5,2,1,0
6578,2025-11-17 08:36:43,100.0,0.0,5,2,1,0
6579,2025-11-17 08:41:43,100.0,0.0,5,2,1,0
6580,2025-11-17 08:46:43,100.0,0.0,5,2,1,0
6581,2025-11-17 08:51:43,100.0,0.0,5,2,1,0
6582,2025-11-17 08:56:43,100.0,0.0,5,2,1,0
6583,2025-11-17 09:01:43,100.0,0.0,5,2,1,0
6584,2025-11-17 09:06:43,100.0,0.0,5,2,1,0
6585,2025-11-17 09:11:43,100.0,0.0,5,2,1,0
6586,2025-11-17 09:16:43,100.0,0.0,5,2,1,0
6587,2025-11-17 09:21:43,100.0,0.0,5,2,1,0
6588,2025-11-17 09:26:43,100.0,0.0,5,2,1,0
6589,2025-11-17 09:31:43,100.0,0.0,5,2,1,0
6590,2025-11-17 09:36:43,100.0,0.0,5,2,1,0
6591,2025-11-17 09:41:43,100.0,0.0,5,2,1,0
6592,2025-11-17 09:46:44,100.0,0.0,5,2,1,0
6593,2025-11-17 09:51:44,100.0,0.0,5,2,1,0
6594,2025-11-17 09:56:44,100.0,0.0,5,2,1,0
6595,2025-11-17 10:01:44,100.0,0.0,5,2,1,0
6596,2025-11-17 10:06:44,100.0,0.0,5,2,1,0
