id,timestamp,mac,temp_interna,free_heap,cpu_total,cpu_idle
1034,2025-11-17 02:46:40,40:4c:ca:5e:0f:34,34.1,211192,9.8,90.2
1035,2025-11-17 02:51:40,40:4c:ca:5e:0f:34,35.1,211192,9.05,90.95
1036,2025-11-17 02:56:40,40:4c:ca:5e:0f:34,34.1,211192,8.42,91.58
1037,2025-11-17 03:01:40,40:4c:ca:5e:0f:34,34.1,211192,7.87,92.13
1038,2025-11-17 03:11:41,40:4c:ca:5e:0f:34,34.1,211192,59.7,40.3
1039,2025-11-17 03:16:41,40:4c:ca:5e:0f:34,35.1,211200,39.29,60.71
1040,2025-11-17 03:21:41,40:4c:ca:5e:0f:34,35.1,211200,29.37,70.63
1041,2025-11-17 03:26:41,40:4c:ca:5e:0f:34,34.1,211200,23.5,76.5
1042,2025-11-17 03:31:41,40:4c:ca:5e:0f:34,34.1,211200,19.62,80.38
1043,2025-11-17 03:36:41,40:4c:ca:5e:0f:34,34.1,211200,16.87,83.13
1044,2025-11-17 03:41:42,40:4c:ca:5e:0f:34,35.1,211200,14.81,85.19
1045,2025-11-17 03:46:41,40:4c:ca:5e:0f:34,34.1,211200,13.21,86.79
1046,2025-11-17 03:51:41,40:4c:ca:5e:0f:34,34.1,211200,11.94,88.06
1047,2025-11-17 03:56:41,40:4c:ca:5e:0f:34,34.1,211200,10.91,89.09
1048,2025-11-17 04:01:41,40:4c:ca:5e:0f:34,34.1,211192,10.04,89.96
1049,2025-11-17 04:06:41,40:4c:ca:5e:0f:34,34.1,211172,9.32,90.68
1050,2025-11-17 04:11:41,40:4c:ca:5e:0f:34,37.1,211200,8.69,91.31
1051,2025-11-17 04:21:41,40:4c:ca:5e:0f:34,34.1,211200,77.12,22.88
1052,2025-11-17 04:26:41,40:4c:ca:5e:0f:34,35.1,211200,47.51,52.49
1053,2025-11-17 04:31:42,40:4c:ca:5e:0f:34,34.1,211200,34.43,65.57
1054,2025-11-17 04:36:41,40:4c:ca:5e:0f:34,34.1,211200,27.06,72.94
1055,2025-11-17 04:41:41,40:4c:ca:5e:0f:34,35.1,211200,22.33,77.67
1056,2025-11-17 04:46:41,40:4c:ca:5e:0f:34,34.1,211200,19.04,80.96
1057,2025-11-17 04:51:41,40:4c:ca:5e:0f:34,34.1,211200,16.61,83.39
1058,2025-11-17 04:56:41,40:4c:ca:5e:0f:34,34.1,211200,14.75,85.25
1059,2025-11-17 05:01:41,40:4c:ca:5e:0f:34,34.1,211192,13.28,86.72
1060,2025-11-17 05:06:41,40:4c:ca:5e:0f:34,34.1,211172,12.08,87.92
1061,2025-11-17 05:11:41,40:4c:ca:5e:0f:34,34.1,211200,11.09,88.91
1062,2025-11-17 05:16:42,40:4c:ca:5e:0f:34,34.1,211200,10.26,89.74
1063,2025-11-17 05:21:42,40:4c:ca:5e:0f:34,34.1,211200,9.56,90.44
1064,2025-11-17 05:36:42,40:4c:ca:5e:0f:34,34.1,211128,58.0,42.0
1065,2025-11-17 05:41:42,40:4c:ca:5e:0f:34,34.1,211128,40.47,59.53
1066,2025-11-17 05:46:42,40:4c:ca:5e:0f:34,36.1,211128,31.15,68.85
1067,2025-11-17 05:51:42,40:4c:ca:5e:0f:34,34.1,211128,25.36,74.64
1068,2025-11-17 05:56:42,40:4c:ca:5e:0f:34,34.1,211128,21.42,78.58
1069,2025-11-17 06:01:42,40:4c:ca:5e:0f:34,35.1,211128,18.56,81.44
1070,2025-11-17 06:06:42,40:4c:ca:5e:0f:34,34.1,211100,16.4,83.6
1071,2025-11-17 07:05:24,40:4c:ca:5e:09:2c,27.6,234908,97.19,0.0
1072,2025-11-17 07:06:43,40:4c:ca:5e:0f:34,34.1,208264,24.16,75.84
1073,2025-11-17 07:08:24,40:4c:ca:5d:f7:d4,34.2,232852,1.69,0.0
1074,2025-11-17 07:08:24,40:4c:ca:5e:02:44,36.1,232400,2.38,0.0
1075,2025-11-17 07:09:25,40:4c:ca:5d:f3:b8,34.7,234088,1.58,0.0
1076,2025-11-17 07:11:43,40:4c:ca:5e:0f:34,34.1,208288,20.81,79.19
1077,2025-11-17 07:13:24,40:4c:ca:5d:f7:d4,35.2,232852,1.27,0.0
1078,2025-11-17 07:13:24,40:4c:ca:5e:02:44,36.1,232416,1.63,0.0
1079,2025-11-17 07:14:25,40:4c:ca:5d:f3:b8,35.7,234856,1.19,0.0
1080,2025-11-17 07:16:43,40:4c:ca:5e:0f:34,33.1,208288,18.3,81.7
1081,2025-11-17 07:18:24,40:4c:ca:5d:f7:d4,35.2,232852,1.12,0.0
1082,2025-11-17 07:18:24,40:4c:ca:5e:02:44,36.1,232404,1.36,0.0
1083,2025-11-17 07:19:25,40:4c:ca:5d:f3:b8,34.7,234832,1.04,0.0
1084,2025-11-17 07:21:43,40:4c:ca:5e:0f:34,34.1,208288,16.35,83.65
1085,2025-11-17 07:23:24,40:4c:ca:5d:f7:d4,35.2,232816,1.05,0.0
1086,2025-11-17 07:23:24,40:4c:ca:5e:02:44,36.1,232404,1.21,0.0
1087,2025-11-17 07:24:25,40:4c:ca:5d:f3:b8,34.7,234824,0.96,0.0
1088,2025-11-17 07:26:43,40:4c:ca:5e:0f:34,34.1,208288,14.79,85.21
1089,2025-11-17 07:28:24,40:4c:ca:5d:f7:d4,36.2,232816,0.99,0.0
1090,2025-11-17 07:28:24,40:4c:ca:5e:02:44,35.1,232604,1.1,0.0
1091,2025-11-17 07:29:25,40:4c:ca:5d:f3:b8,34.7,234824,0.91,0.0
1092,2025-11-17 07:31:43,40:4c:ca:5e:0f:34,34.1,208288,13.51,86.49
1093,2025-11-17 07:33:24,40:4c:ca:5d:f7:d4,36.2,232816,0.96,0.0
1094,2025-11-17 07:33:26,40:4c:ca:5e:02:44,37.1,232412,1.04,0.0
1095,2025-11-17 07:34:25,40:4c:ca:5d:f3:b8,35.7,234824,0.88,0.0
1096,2025-11-17 07:36:43,40:4c:ca:5e:0f:34,33.1,208288,12.45,87.55
1097,2025-11-17 07:38:24,40:4c:ca:5d:f7:d4,37.2,232816,0.92,0.0
1098,2025-11-17 07:38:25,40:4c:ca:5e:02:44,37.1,232412,1.0,0.0
1099,2025-11-17 07:39:25,40:4c:ca:5d:f3:b8,36.7,235236,0.86,0.0
1100,2025-11-17 07:41:43,40:4c:ca:5e:0f:34,33.1,208288,11.55,88.45
1101,2025-11-17 07:43:24,40:4c:ca:5d:f7:d4,37.2,232816,0.9,0.0
1102,2025-11-17 07:43:26,40:4c:ca:5e:02:44,37.1,232408,0.96,0.0
1103,2025-11-17 07:44:25,40:4c:ca:5d:f3:b8,36.7,235236,0.83,0.0
1104,2025-11-17 07:46:43,40:4c:ca:5e:0f:34,33.1,208288,10.77,89.23
1105,2025-11-17 07:48:24,40:4c:ca:5d:f7:d4,37.2,232816,0.89,0.0
1106,2025-11-17 07:48:26,40:4c:ca:5e:02:44,36.1,232408,0.94,0.0
1107,2025-11-17 07:49:25,40:4c:ca:5d:f3:b8,35.7,234824,0.82,0.0
1108,2025-11-17 07:53:24,40:4c:ca:5d:f7:d4,36.2,232816,0.88,0.0
1109,2025-11-17 07:53:26,40:4c:ca:5e:02:44,36.1,232408,0.92,0.0
1110,2025-11-17 07:54:26,40:4c:ca:5d:f3:b8,34.7,234824,0.81,0.0
1111,2025-11-17 07:56:43,40:4c:ca:5e:0f:34,34.1,208288,92.1,7.9
1112,2025-11-17 07:58:24,40:4c:ca:5d:f7:d4,37.2,232816,0.86,0.0
1113,2025-11-17 07:58:26,40:4c:ca:5e:02:44,36.1,232408,0.91,0.0
1114,2025-11-17 07:59:25,40:4c:ca:5d:f3:b8,34.7,234824,0.8,0.0
1115,2025-11-17 08:01:43,40:4c:ca:5e:0f:34,33.1,208288,57.64,42.36
1116,2025-11-17 08:03:24,40:4c:ca:5d:f7:d4,37.2,232800,0.85,0.0
1117,2025-11-17 08:03:26,40:4c:ca:5e:02:44,37.1,232404,0.9,0.0
1118,2025-11-17 08:04:25,40:4c:ca:5d:f3:b8,35.7,234820,0.79,0.0
1119,2025-11-17 08:06:43,40:4c:ca:5e:0f:34,33.1,208268,42.07,57.93
1120,2025-11-17 08:08:24,40:4c:ca:5d:f7:d4,37.2,232816,0.85,0.0
1121,2025-11-17 08:08:26,40:4c:ca:5e:02:44,38.1,232404,0.88,0.0
1122,2025-11-17 08:09:25,40:4c:ca:5d:f3:b8,36.7,234816,0.78,0.0
1123,2025-11-17 08:11:43,40:4c:ca:5e:0f:34,33.1,208288,33.19,66.81
1124,2025-11-17 08:13:24,40:4c:ca:5d:f7:d4,37.2,232808,0.84,0.0
1125,2025-11-17 08:13:26,40:4c:ca:5e:02:44,39.1,232408,0.87,0.0
1126,2025-11-17 08:14:25,40:4c:ca:5d:f3:b8,37.7,234824,0.78,0.0
1127,2025-11-17 08:16:43,40:4c:ca:5e:0f:34,33.1,208288,27.45,72.55
1128,2025-11-17 08:18:24,40:4c:ca:5d:f7:d4,38.2,232808,18.15,0.0
1129,2025-11-17 08:18:26,40:4c:ca:5e:02:44,38.1,232420,18.87,0.0
1130,2025-11-17 08:19:25,40:4c:ca:5d:f3:b8,37.7,234812,16.77,0.0
1131,2025-11-17 08:21:43,40:4c:ca:5e:0f:34,33.1,208288,23.44,76.56
1132,2025-11-17 08:23:24,40:4c:ca:5d:f7:d4,38.2,232812,7.87,0.0
1133,2025-11-17 08:23:26,40:4c:ca:5e:02:44,38.1,232412,8.16,0.0
1134,2025-11-17 08:24:25,40:4c:ca:5d:f3:b8,37.7,234812,7.26,0.0
1135,2025-11-17 08:26:43,40:4c:ca:5e:0f:34,34.1,208288,20.48,79.52
1136,2025-11-17 08:28:24,40:4c:ca:5d:f7:d4,37.2,232816,5.23,0.0
1137,2025-11-17 08:28:26,40:4c:ca:5e:02:44,38.1,232412,5.4,0.0
1138,2025-11-17 08:29:25,40:4c:ca:5d:f3:b8,37.7,235028,4.83,0.0
1139,2025-11-17 08:31:43,40:4c:ca:5e:0f:34,34.1,207672,20.48,79.52
1140,2025-11-17 08:33:24,40:4c:ca:5d:f7:d4,37.2,232816,4.01,0.0
1141,2025-11-17 08:33:26,40:4c:ca:5e:02:44,37.1,232404,4.15,0.0
1142,2025-11-17 08:34:25,40:4c:ca:5d:f3:b8,36.7,235244,3.71,0.0
1143,2025-11-17 08:36:43,40:4c:ca:5e:0f:34,33.1,208288,18.21,81.79
1144,2025-11-17 08:38:24,40:4c:ca:5d:f7:d4,37.2,232816,3.32,0.0
1145,2025-11-17 08:38:26,40:4c:ca:5e:02:44,37.1,232416,3.43,0.0
1146,2025-11-17 08:39:25,40:4c:ca:5d:f3:b8,36.7,234824,3.07,0.0
1147,2025-11-17 08:41:43,40:4c:ca:5e:0f:34,34.1,208288,16.4,83.6
1148,2025-11-17 08:43:24,40:4c:ca:5d:f7:d4,37.2,232816,2.87,0.0
1149,2025-11-17 08:43:26,40:4c:ca:5e:02:44,38.1,232404,2.96,0.0
1150,2025-11-17 08:44:25,40:4c:ca:5d:f3:b8,37.7,235024,2.65,0.0
1151,2025-11-17 08:46:43,40:4c:ca:5e:0f:34,33.1,208288,14.94,85.06
1152,2025-11-17 08:48:24,40:4c:ca:5d:f7:d4,37.2,232816,2.56,0.0
1153,2025-11-17 08:48:26,40:4c:ca:5e:02:44,37.1,232404,2.63,0.0
1154,2025-11-17 08:49:25,40:4c:ca:5d:f3:b8,36.7,234812,2.36,0.0
1155,2025-11-17 08:51:43,40:4c:ca:5e:0f:34,33.1,208288,13.72,86.28
1156,2025-11-17 08:53:24,40:4c:ca:5d:f7:d4,37.2,232816,2.32,0.0
1157,2025-11-17 08:53:26,40:4c:ca:5e:02:44,37.1,232404,2.39,0.0
1158,2025-11-17 08:54:25,40:4c:ca:5d:f3:b8,36.7,234824,2.15,0.0
1159,2025-11-17 08:56:43,40:4c:ca:5e:0f:34,33.1,207548,12.7,87.3
1160,2025-11-17 08:58:24,40:4c:ca:5d:f7:d4,36.2,232816,2.14,0.0
1161,2025-11-17 08:58:26,40:4c:ca:5e:02:44,35.1,232404,2.21,0.0
1162,2025-11-17 08:59:25,40:4c:ca:5d:f3:b8,34.7,234824,1.98,0.0
1163,2025-11-17 09:01:43,40:4c:ca:5e:0f:34,34.1,208288,11.83,88.17
1164,2025-11-17 09:03:24,40:4c:ca:5d:f7:d4,37.2,232816,2.0,0.0
1165,2025-11-17 09:03:26,40:4c:ca:5e:02:44,36.1,232408,2.06,0.0
1166,2025-11-17 09:04:25,40:4c:ca:5d:f3:b8,35.7,235032,1.85,0.0
1167,2025-11-17 09:08:24,40:4c:ca:5d:f7:d4,37.2,232816,1.88,0.0
1168,2025-11-17 09:08:26,40:4c:ca:5e:02:44,37.1,232408,1.93,0.0
1169,2025-11-17 09:09:25,40:4c:ca:5d:f3:b8,36.7,234824,1.75,0.0
1170,2025-11-17 09:13:24,40:4c:ca:5d:f7:d4,37.2,232816,1.79,0.0
1171,2025-11-17 09:13:26,40:4c:ca:5e:02:44,38.1,232404,1.84,0.0
1172,2025-11-17 09:14:25,40:4c:ca:5d:f3:b8,37.7,234824,1.66,0.0
1173,2025-11-17 09:16:44,40:4c:ca:5e:0f:34,33.1,208320,70.01,29.99
1174,2025-11-17 09:18:24,40:4c:ca:5d:f7:d4,37.2,232816,1.71,0.0
1175,2025-11-17 09:18:26,40:4c:ca:5e:02:44,37.1,232404,1.75,0.0
1176,2025-11-17 09:19:25,40:4c:ca:5d:f3:b8,36.7,234812,1.58,0.0
1177,2025-11-17 09:21:44,40:4c:ca:5e:0f:34,33.1,208320,49.28,50.72
1178,2025-11-17 09:23:24,40:4c:ca:5d:f7:d4,37.2,232808,1.64,0.0
1179,2025-11-17 09:23:26,40:4c:ca:5e:02:44,39.1,234944,1.68,0.0
1180,2025-11-17 09:26:44,40:4c:ca:5e:0f:34,33.1,208320,38.11,61.89
1181,2025-11-17 09:28:24,40:4c:ca:5d:f7:d4,37.2,232808,60.83,0.0
1182,2025-11-17 09:28:27,40:4c:ca:5e:02:44,38.1,235172,62.36,0.0
1183,2025-11-17 09:31:44,40:4c:ca:5e:0f:34,34.1,208320,31.11,68.89
1184,2025-11-17 09:33:24,40:4c:ca:5d:f7:d4,37.2,232808,17.24,0.0
1185,2025-11-17 09:33:27,40:4c:ca:5e:02:44,37.1,235180,17.59,0.0
1186,2025-11-17 09:36:44,40:4c:ca:5e:0f:34,33.1,208320,26.32,73.68
1187,2025-11-17 09:38:24,40:4c:ca:5d:f7:d4,36.2,232808,10.3,0.0
1188,2025-11-17 09:38:27,40:4c:ca:5e:02:44,36.1,234944,10.49,0.0
1189,2025-11-17 09:41:44,40:4c:ca:5e:0f:34,33.1,208320,22.83,77.17
1190,2025-11-17 09:43:24,40:4c:ca:5d:f7:d4,37.2,232808,7.45,0.0
1191,2025-11-17 09:43:27,40:4c:ca:5e:02:44,36.1,234952,7.6,0.0
1192,2025-11-17 09:46:44,40:4c:ca:5e:0f:34,33.1,208320,20.18,79.82
1193,2025-11-17 09:48:24,40:4c:ca:5d:f7:d4,36.2,232808,5.91,0.0
1194,2025-11-17 09:48:27,40:4c:ca:5e:02:44,35.1,234944,6.02,0.0
1195,2025-11-17 09:51:44,40:4c:ca:5e:0f:34,33.1,208320,18.1,81.9
1196,2025-11-17 09:53:24,40:4c:ca:5d:f7:d4,36.2,232808,4.95,0.0
1197,2025-11-17 09:53:27,40:4c:ca:5e:02:44,36.1,234944,5.02,0.0
1198,2025-11-17 09:56:44,40:4c:ca:5e:0f:34,33.1,208320,16.42,83.58
1199,2025-11-17 09:58:24,40:4c:ca:5d:f7:d4,36.2,232808,4.28,0.0
1200,2025-11-17 09:58:27,40:4c:ca:5e:02:44,37.1,234952,4.35,0.0
1201,2025-11-17 10:01:44,40:4c:ca:5e:0f:34,33.1,208320,15.04,84.96
1202,2025-11-17 10:03:24,40:4c:ca:5d:f7:d4,36.2,232808,3.8,0.0
1203,2025-11-17 10:03:27,40:4c:ca:5e:02:44,36.1,234944,3.86,0.0
1204,2025-11-17 10:06:44,40:4c:ca:5e:0f:34,33.1,208296,13.88,86.12
1205,2025-11-17 10:08:24,40:4c:ca:5d:f7:d4,36.2,232808,3.43,0.0
1206,2025-11-17 10:08:27,40:4c:ca:5e:02:44,37.1,234952,3.48,0.0
1207,2025-11-17 10:11:44,40:4c:ca:5e:0f:34,33.1,208320,12.9,87.1
1208,2025-11-17 10:13:24,40:4c:ca:5d:f7:d4,37.2,232808,3.14,0.0
1209,2025-11-17 10:13:27,40:4c:ca:5e:02:44,38.1,234952,3.18,0.0
1210,2025-11-17 10:18:24,40:4c:ca:5d:f7:d4,37.2,232808,2.91,0.0
1211,2025-11-17 10:18:27,40:4c:ca:5e:02:44,40.1,234944,2.94,0.0
1212,2025-11-17 10:23:24,40:4c:ca:5d:f7:d4,37.2,232808,2.71,0.0
1213,2025-11-17 10:23:28,40:4c:ca:5e:02:44,40.1,234952,2.74,0.0
1214,2025-11-17 10:26:44,40:4c:ca:5e:0f:34,33.1,208320,85.9,14.1
1215,2025-11-17 10:28:24,40:4c:ca:5d:f7:d4,37.2,232816,2.55,0.0
1216,2025-11-17 10:28:27,40:4c:ca:5e:02:44,39.1,234952,2.57,0.0
1217,2025-11-17 10:31:44,40:4c:ca:5e:0f:34,33.1,208320,57.79,42.21
1218,2025-11-17 10:33:24,40:4c:ca:5d:f7:d4,37.2,232808,2.41,0.0
1219,2025-11-17 10:33:27,40:4c:ca:5e:02:44,39.1,234944,2.43,0.0
1220,2025-11-17 10:36:44,40:4c:ca:5e:0f:34,33.1,208320,43.63,56.37
1221,2025-11-17 10:38:24,40:4c:ca:5d:f7:d4,38.2,232816,-20389.48,0.0
1222,2025-11-17 10:38:27,40:4c:ca:5e:02:44,40.1,234952,-20375.64,0.0
1223,2025-11-17 10:41:44,40:4c:ca:5e:0f:34,33.1,208320,35.1,64.9
1224,2025-11-17 10:43:24,40:4c:ca:5d:f7:d4,38.2,232808,31.58,0.0
1225,2025-11-17 10:43:27,40:4c:ca:5e:02:44,40.1,234960,31.77,0.0
1226,2025-11-17 10:46:44,40:4c:ca:5e:0f:34,33.1,208320,29.41,70.59
1227,2025-11-17 10:48:24,40:4c:ca:5d:f7:d4,37.2,232808,16.66,0.0
1228,2025-11-17 10:48:27,40:4c:ca:5e:02:44,40.1,234984,16.76,0.0
1229,2025-11-17 10:51:44,40:4c:ca:5e:0f:34,33.1,208320,25.33,74.67
1230,2025-11-17 10:53:24,40:4c:ca:5d:f7:d4,37.2,232808,11.46,0.0
1231,2025-11-17 10:53:27,40:4c:ca:5e:02:44,40.1,234980,11.53,0.0
1232,2025-11-17 10:56:44,40:4c:ca:5e:0f:34,33.1,208320,22.27,77.73
1233,2025-11-17 10:58:24,40:4c:ca:5d:f7:d4,37.2,232808,8.81,0.0
1234,2025-11-17 10:58:27,40:4c:ca:5e:02:44,40.1,234984,8.87,0.0
1235,2025-11-17 11:01:44,40:4c:ca:5e:0f:34,33.1,208320,19.89,80.11
1236,2025-11-17 11:03:24,40:4c:ca:5d:f7:d4,38.2,232808,7.22,0.0
1237,2025-11-17 11:03:27,40:4c:ca:5e:02:44,40.1,234984,7.25,0.0
1238,2025-11-17 11:06:44,40:4c:ca:5e:0f:34,33.1,208340,17.98,82.02
1239,2025-11-17 11:08:24,40:4c:ca:5d:f7:d4,38.2,232808,6.15,0.0
1240,2025-11-17 11:08:28,40:4c:ca:5e:02:44,40.1,235192,6.16,0.0
1241,2025-11-17 11:11:44,40:4c:ca:5e:0f:34,33.1,208364,16.41,83.59
1242,2025-11-17 11:13:24,40:4c:ca:5d:f7:d4,37.2,232808,5.37,0.0
1243,2025-11-17 11:13:28,40:4c:ca:5e:02:44,40.1,234992,5.38,0.0
1244,2025-11-17 11:16:44,40:4c:ca:5e:0f:34,34.1,208364,15.11,84.89
1245,2025-11-17 11:18:24,40:4c:ca:5d:f7:d4,38.2,232808,4.8,0.0
1246,2025-11-17 11:18:28,40:4c:ca:5e:02:44,40.1,234992,4.8,0.0
1247,2025-11-17 11:21:44,40:4c:ca:5e:0f:34,34.1,208364,14.01,85.99
1248,2025-11-17 11:23:24,40:4c:ca:5d:f7:d4,37.2,232808,4.35,0.0
1249,2025-11-17 11:23:28,40:4c:ca:5e:02:44,40.1,234992,4.34,0.0
1250,2025-11-17 11:26:45,40:4c:ca:5e:0f:34,34.1,208364,13.06,86.94
1251,2025-11-17 11:28:24,40:4c:ca:5d:f7:d4,38.2,232808,3.99,0.0
1252,2025-11-17 11:28:28,40:4c:ca:5e:02:44,40.1,234988,3.98,0.0
1253,2025-11-17 11:33:24,40:4c:ca:5d:f7:d4,38.2,232808,3.69,0.0
1254,2025-11-17 11:33:28,40:4c:ca:5e:02:44,40.1,234988,3.69,0.0
1255,2025-11-17 11:36:45,40:4c:ca:5e:0f:34,33.1,208356,-725.33,825.33
1256,2025-11-17 11:38:24,40:4c:ca:5d:f7:d4,37.2,232808,3.44,0.0
1257,2025-11-17 11:38:28,40:4c:ca:5e:02:44,40.1,234988,3.44,0.0
1258,2025-11-17 11:41:45,40:4c:ca:5e:0f:34,34.1,208356,68.23,31.77
1259,2025-11-17 11:43:24,40:4c:ca:5d:f7:d4,37.2,232808,3.23,0.0
1260,2025-11-17 11:43:29,40:4c:ca:5e:02:44,40.1,234992,3.23,0.0
1261,2025-11-17 11:45:37,40:4c:ca:5d:f7:d4,38.2,235732,97.13,0.0
1262,2025-11-17 11:46:45,40:4c:ca:5e:0f:34,34.1,208384,50.08,49.92
1263,2025-11-17 11:50:38,40:4c:ca:5d:f7:d4,38.2,232712,1.24,0.0
1264,2025-11-17 11:51:45,40:4c:ca:5e:0f:34,34.1,208344,39.64,60.36
1265,2025-11-17 11:53:28,40:4c:ca:5e:02:44,42.1,234628,60.78,0.0
1266,2025-11-17 11:55:38,40:4c:ca:5d:f7:d4,38.2,232928,0.98,0.0
1267,2025-11-17 11:56:45,40:4c:ca:5e:0f:34,34.1,208344,32.84,67.16
1268,2025-11-17 11:57:37,40:4c:ca:5d:f3:b8,30.7,235164,95.86,0.0
1269,2025-11-17 11:58:28,40:4c:ca:5e:02:44,33.1,233996,26.85,0.0
1270,2025-11-17 11:58:38,40:4c:ca:5d:f7:d4,38.2,234932,95.58,0.0
1271,2025-11-17 12:01:45,40:4c:ca:5e:0f:34,34.1,205824,28.06,71.94
1272,2025-11-17 12:02:37,40:4c:ca:5d:f3:b8,30.7,232208,1.36,0.0
1273,2025-11-17 12:03:28,40:4c:ca:5e:02:44,32.1,234080,17.4,0.0
1274,2025-11-17 12:03:38,40:4c:ca:5d:f7:d4,42.2,234604,1.43,0.0
1275,2025-11-17 12:06:45,40:4c:ca:5e:0f:34,34.1,205800,24.56,75.44
1276,2025-11-17 12:07:37,40:4c:ca:5d:f3:b8,30.7,232380,1.06,0.0
1277,2025-11-17 12:08:28,40:4c:ca:5e:02:44,32.1,234088,12.97,0.0
1278,2025-11-17 12:08:38,40:4c:ca:5d:f7:d4,42.2,234576,1.09,0.0
1279,2025-11-17 12:11:45,40:4c:ca:5e:0f:34,33.1,205816,21.83,78.17
1280,2025-11-17 12:12:37,40:4c:ca:5d:f3:b8,30.7,232380,0.96,0.0
1281,2025-11-17 12:13:28,40:4c:ca:5e:02:44,32.1,234288,10.41,0.0
1282,2025-11-17 12:13:38,40:4c:ca:5d:f7:d4,42.2,234572,0.97,0.0
1283,2025-11-17 12:16:45,40:4c:ca:5e:0f:34,34.1,205816,19.67,80.33
1284,2025-11-17 12:17:37,40:4c:ca:5d:f3:b8,30.7,232380,0.9,0.0
1285,2025-11-17 12:18:28,40:4c:ca:5e:02:44,32.1,233884,8.75,0.0
1286,2025-11-17 12:18:38,40:4c:ca:5d:f7:d4,42.2,234556,0.91,0.0
1287,2025-11-17 12:21:45,40:4c:ca:5e:0f:34,33.1,203512,17.91,82.09
1288,2025-11-17 12:22:37,40:4c:ca:5d:f3:b8,30.7,234352,0.87,0.0
1289,2025-11-17 12:23:28,40:4c:ca:5e:02:44,32.1,233952,7.56,0.0
1290,2025-11-17 12:23:38,40:4c:ca:5d:f7:d4,42.2,234556,0.86,0.0
1291,2025-11-17 12:26:45,40:4c:ca:5e:0f:34,34.1,203512,16.46,83.54
1292,2025-11-17 12:27:37,40:4c:ca:5d:f3:b8,30.7,234356,0.84,0.0
1293,2025-11-17 12:28:28,40:4c:ca:5e:02:44,32.1,233912,6.69,0.0
1294,2025-11-17 12:28:38,40:4c:ca:5d:f7:d4,42.2,234360,0.84,0.0
1295,2025-11-17 12:31:45,40:4c:ca:5e:0f:34,33.1,203512,15.23,84.77
1296,2025-11-17 12:32:37,40:4c:ca:5d:f3:b8,30.7,234352,0.82,0.0
1297,2025-11-17 12:33:28,40:4c:ca:5e:02:44,31.1,233912,6.01,0.0
1298,2025-11-17 12:33:38,40:4c:ca:5d:f7:d4,42.2,234360,0.83,0.0
1299,2025-11-17 12:36:45,40:4c:ca:5e:0f:34,34.1,203512,14.18,85.82
1300,2025-11-17 12:37:37,40:4c:ca:5d:f3:b8,30.7,234352,0.81,0.0
1301,2025-11-17 12:38:28,40:4c:ca:5e:02:44,32.1,234120,5.47,0.0
1302,2025-11-17 12:38:38,40:4c:ca:5d:f7:d4,42.2,234584,0.81,0.0
1303,2025-11-17 12:42:37,40:4c:ca:5d:f3:b8,30.7,234576,0.8,0.0
1304,2025-11-17 12:43:28,40:4c:ca:5e:02:44,32.1,234120,5.03,0.0
1305,2025-11-17 12:43:38,40:4c:ca:5d:f7:d4,42.2,234584,0.8,0.0
1306,2025-11-17 12:46:45,40:4c:ca:5e:0f:34,33.1,203512,-877.33,977.33
1307,2025-11-17 12:47:37,40:4c:ca:5d:f3:b8,30.7,234348,0.79,0.0
1308,2025-11-17 12:48:28,40:4c:ca:5e:02:44,32.1,233904,4.66,0.0
1309,2025-11-17 12:48:38,40:4c:ca:5d:f7:d4,42.2,234360,0.79,0.0
1310,2025-11-17 12:51:45,40:4c:ca:5e:0f:34,33.1,203512,81.89,18.11
1311,2025-11-17 12:52:37,40:4c:ca:5d:f3:b8,30.7,234364,0.78,0.0
1312,2025-11-17 12:53:28,40:4c:ca:5e:02:44,32.1,233912,4.36,0.0
1313,2025-11-17 12:53:38,40:4c:ca:5d:f7:d4,42.2,234368,0.78,0.0
1314,2025-11-17 12:56:45,40:4c:ca:5e:0f:34,33.1,203512,58.1,41.9
1315,2025-11-17 12:57:37,40:4c:ca:5d:f3:b8,30.7,234364,0.78,0.0
1316,2025-11-17 12:58:28,40:4c:ca:5e:02:44,32.1,233912,4.09,0.0
1317,2025-11-17 12:58:38,40:4c:ca:5d:f7:d4,42.2,234360,0.78,0.0
1318,2025-11-17 13:01:45,40:4c:ca:5e:0f:34,33.1,203512,45.11,54.89
1319,2025-11-17 13:02:37,40:4c:ca:5d:f3:b8,30.7,234364,0.77,0.0
1320,2025-11-17 13:03:28,40:4c:ca:5e:02:44,32.1,233904,-3074.33,0.0
1321,2025-11-17 13:03:38,40:4c:ca:5d:f7:d4,42.2,234364,0.77,0.0
1322,2025-11-17 13:06:45,40:4c:ca:5e:0f:34,33.1,203484,36.92,63.08
1323,2025-11-17 13:07:37,40:4c:ca:5d:f3:b8,30.7,234356,0.77,0.0
1324,2025-11-17 13:08:28,40:4c:ca:5e:02:44,32.1,233912,39.97,0.0
1325,2025-11-17 13:08:38,40:4c:ca:5d:f7:d4,42.2,234364,0.77,0.0
1326,2025-11-17 13:11:45,40:4c:ca:5e:0f:34,33.1,203508,31.29,68.71
1327,2025-11-17 13:12:37,40:4c:ca:5d:f3:b8,30.7,234336,16.63,0.0
1328,2025-11-17 13:13:28,40:4c:ca:5e:02:44,32.1,233904,23.95,0.0
1329,2025-11-17 13:13:38,40:4c:ca:5d:f7:d4,42.2,234360,16.73,0.0
